Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red,Va
228,475.8311462,1164.714233,4.844194803,468.5791626,1153.308716,3.833115245,466.9629517,1123.401489,2.683841713,468.2127991,1138.089233,3.435940827,605.3337402,1098.508423,4.793683287,0.19590775875
229,471.4241943,1166.276123,4.675545354,464.1086731,1154.194824,4.557462505,464.6753845,1123.759033,2.315340382,465.8525391,1138.320801,2.371592454,601.8308716,1105.964233,8.237669556,0.22157610251
230,467.3029785,1167.605469,4.330309439,461.231781,1153.851196,2.897341583,462.1324158,1125.940186,3.350241127,463.355011,1141.524902,4.062500869,598.4387817,1111.634766,6.607662918,0.21248055936000002
231,461.9104919,1168.905151,5.546898804,456.6244202,1154.057617,4.611982599,457.7996216,1125.870239,4.33335874,459.9493713,1140.938354,3.455780635,594.7033691,1115.443848,5.335017638,0.23283038416000001
232,457.0481873,1168.644531,4.869284313,451.467041,1152.817993,5.304265022,454.3043518,1124.518677,3.747483421,456.9517517,1139.639648,3.266857949,591.9887085,1121.956421,7.055706389,0.24243597094000002
233,453.5081177,1169.392456,3.618215602,446.8807678,1150.884155,4.977311603,451.0549622,1124.406128,3.251338236,453.3502502,1138.05188,3.935965166,589.4302979,1126.849487,5.521554481,0.21304385088
234,447.9904175,1169.93042,5.543863325,444.5718384,1151.67749,2.441420802,448.3345337,1124.48584,2.721596045,450.5379639,1136.885986,3.044382112,585.5011597,1131.142334,5.819506807,0.19570769090999998
235,445.1794739,1166.498413,4.43622304,438.9537659,1150.768433,5.691144391,445.1758728,1125.377686,3.282152856,446.4556885,1137.578247,4.140555192,581.2601318,1138.870117,8.81504114,0.26365116619
236,438.266571,1165.47644,6.988036468,435.3231201,1148.733276,4.162144824,443.646759,1123.510498,2.413416268,441.8554688,1135.93396,4.885253487,576.8701172,1142.617554,5.771958863,0.2422080991
237,433.1577759,1162.838867,5.749485251,431.036438,1147.373413,4.497207113,442.8603821,1121.972412,1.727453925,437.8182068,1133.754272,4.588084759,573.9446411,1145.301514,3.970145001,0.20532376049
238,428.8904724,1162.039917,4.341451404,426.6769104,1146.63855,4.421029838,439.4299011,1120.106812,3.904953923,434.9645996,1133.217896,2.903579543,567.949585,1154.092651,10.64071427,0.26211728978
239,424.8170471,1160.012329,4.550154533,424.0523071,1144.650879,3.292321056,436.3640747,1118.901978,3.294072941,429.7496033,1131.992065,5.357130406,563.260437,1157.679199,5.90351031,0.22397189245999996
240,419.4920349,1161.811279,5.620674053,417.4854736,1146.818481,6.915331007,431.974762,1118.890991,4.389326493,424.3617249,1131.167725,5.450575349,558.7761841,1160.494873,5.294954527,0.27670861429
241,413.221405,1160.928589,6.332451462,410.0750122,1144.007324,7.92575192,428.6539307,1119.040771,3.324207371,420.103302,1129.172241,4.702777815,554.5664063,1164.511963,5.818869324,0.28104057892
242,407.8337402,1158.180786,6.04792128,405.9582214,1142.512451,4.379795849,424.7732239,1115.374512,5.338665174,417.7840576,1127.401245,2.918102411,547.3983154,1169.979492,9.015287162,0.27699771876
243,401.6705933,1155.876099,6.579966951,402.9826965,1140.177612,3.782224343,421.4649658,1114.725342,3.371348833,415.9556274,1125.901245,2.364985604,542.7120361,1172.561401,5.350464341,0.21448990072000002
244,396.8130188,1151.341797,6.644992257,399.2529907,1137.985718,4.326096054,419.6208496,1112.448608,2.929894122,412.8104248,1125.501587,3.17049307,537.5986938,1173.611084,5.219971544,0.22291447047
245,392.5212097,1150.185791,4.444769369,396.1174927,1135.803101,3.820361997,417.2836609,1109.560425,3.715380948,409.0265808,1122.722534,4.694742748,529.7646484,1179.183594,9.613799071,0.26289054133
246,387.7227783,1150.031128,4.8009233,391.6338806,1133.492432,5.04400318,413.4179077,1109.650635,3.866805586,407.1026917,1120.467773,2.963999917,523.8575439,1180.465698,6.044640222,0.22720372204999997
247,383.1069641,1145.040405,6.798018347,386.3427429,1131.759766,5.567608969,409.520874,1108.016968,4.225605215,401.8254089,1118.177979,5.752640579,518.4014282,1186.038696,7.799199062,0.30143072172
248,379.4945374,1141.644897,4.957731375,383.5346069,1130.071533,3.276546418,408.636322,1105.28125,2.875166774,398.0914612,1116.883911,3.951832008,510.938385,1187.89624,7.690740114,0.22752016689000001
249,375.8164063,1141.619873,3.67821623,379.9825745,1128.780273,3.779455841,406.6759033,1103.177002,2.875952247,393.3981628,1114.071655,5.471364759,506.6096497,1189.20166,4.521290846,0.20326279922999999
250,370.995636,1139.555054,5.244359334,373.6636963,1125.573853,7.085856078,404.2677612,1102.444824,2.516988788,390.3421326,1113.442627,3.120095777,499.710968,1192.054688,7.465358223,0.25432658199999997
251,367.5585632,1136.602173,4.531332529,371.5958252,1121.540161,4.532853099,400.8586121,1100.761108,3.802262093,386.4588928,1109.719727,5.379548145,492.7530823,1194.594116,7.406812552,0.25652808418
252,363.4382324,1132.740845,5.64685584,369.6739807,1118.968262,3.210631217,396.8869324,1099.027588,4.333512766,383.991333,1106.471069,4.079537377,487.5935364,1195.880859,5.317576689,0.22588113889
253,359.596283,1130.692505,4.353880085,367.8136292,1116.678589,2.950171131,394.2337646,1096.259033,3.834604808,381.7628784,1103.660522,3.58680688,481.0151672,1195.819946,6.57865115,0.21304114054
254,355.1838074,1127.790771,5.281098135,364.3189392,1113.536621,4.699448827,393.3031006,1093.07605,3.316250731,378.8373413,1103.341431,2.94288752,475.1619873,1199.868652,7.117003304,0.23356688517000002
255,351.8416748,1122.463745,6.288645325,361.896637,1111.451172,3.196348951,389.5444336,1090.782471,4.403190054,376.1132813,1098.23999,5.783182313,468.3781433,1200.980103,6.874289845,0.26545656488
256,349.1343689,1118.303833,4.963302735,357.2111816,1105.446899,7.61608688,387.9261475,1087.875977,3.326643684,374.9758911,1095.205688,3.240469639,461.9885864,1199.263306,6.616179312,0.2576268225
257,345.9283752,1113.755737,5.564491875,356.1000061,1100.962524,4.619992447,385.0506897,1084.683594,4.296459632,369.1536865,1088.598877,8.806135633,456.7073669,1201.879395,5.893657623,0.2918073721
258,344.6366577,1109.273193,4.664947416,353.7202759,1098.218384,3.63227528,383.7205505,1083.419922,1.834703462,367.3246765,1085.607788,3.505979211,448.3749084,1200.779541,8.40473333,0.22042638699000003
259,341.5009766,1103.587891,6.492700784,350.3173218,1092.798706,6.399453364,381.2404785,1080.443359,3.874362083,362.6889648,1083.913086,4.935771273,442.0863647,1201.447266,6.323894214,0.28026181718
260,338.8486328,1098.788452,5.483569737,349.3256531,1088.630493,4.284554296,378.2035217,1078.702515,3.500520945,362.7871399,1082.345459,1.570698126,435.667511,1200.574951,6.477855825,0.21317198929
261,334.2245789,1093.685425,6.886418739,346.7084351,1085.209473,4.307343899,377.8287659,1074.630615,4.089108313,361.0854187,1078.099854,4.573950241,429.8137817,1197.011841,6.852875417,0.26709696609
262,332.2397156,1087.512817,6.483884995,342.0336609,1081.376953,6.044974731,376.4234924,1071.631226,3.312269871,360.2796631,1073.891846,4.284457009,426.1708984,1196.31543,3.708852546,0.23834439151999998
263,329.6591492,1084.745605,3.783752734,339.6008301,1075.559326,6.305826601,371.9290466,1068.819336,5.301581505,357.0383301,1069.318237,5.605723276,417.9248962,1195.023071,8.346660558,0.29343544674
264,322.6317749,1081.479126,7.749443681,336.9516907,1071.117676,5.171672628,371.5246887,1064.04248,4.793939245,356.4131775,1067.724121,1.712314881,412.2795715,1194.715576,5.653692978,0.25081063413
265,320.8760376,1076.461304,5.316122061,335.9221802,1070.493042,1.204184054,368.3649597,1060.829224,4.506540455,352.9946899,1063.171387,5.6932809,405.7009888,1192.633301,6.900262457,0.23620389927000002
266,320.4174194,1069.3302,7.145835708,334.2989807,1063.505249,7.173843257,366.3313599,1058.090454,3.411214873,351.3250732,1058.588501,4.877546683,398.7468872,1188.721191,7.978980405,0.30587420926000003
267,317.2105408,1066.04126,4.593604239,331.7927856,1059.160156,5.016058705,364.0863647,1054.655762,4.103305356,349.2455444,1054.216919,4.840988486,392.1604309,1189.019897,6.593226212,0.25147182998
268,314.5769958,1065.781006,2.646373169,331.1089172,1053.114502,6.084210045,363.6995239,1051.326416,3.351744118,349.9596863,1052.666016,1.707424869,385.3881836,1186.606567,7.189401627,0.20979153827999997
269,313.7413025,1060.779663,5.070681703,329.0832214,1052.615234,2.086315315,363.0979309,1049.263062,2.149266368,347.4741211,1050.367676,3.385321304,379.7705078,1182.120117,7.189333525,0.19880918215
270,313.6212158,1055.849609,4.931516035,329.1019592,1049.0,3.615282934,362.7689209,1045.993774,3.285800632,346.7839661,1045.150024,5.263097924,375.1704102,1179.92334,5.097718033,0.22193415558
271,314.1988525,1050.452393,5.428039548,329.4278259,1045.750488,3.265810086,363.0305481,1042.226318,3.776529348,345.9517212,1041.023682,4.209434192,368.3384399,1177.959717,7.108560507,0.23788373681
272,314.2831421,1043.883789,6.569144303,329.4946289,1040.289917,5.460979897,361.4680481,1038.072021,4.438421879,344.4987183,1036.759644,4.504801695,363.8970947,1175.063843,5.30204052,0.26275388294
273,312.8334961,1041.675293,2.641766172,327.2197266,1036.181641,4.696074465,361.6476135,1033.176758,4.898555926,344.5549927,1033.887573,2.872621571,358.4772339,1174.458496,5.453561783,0.20562579917
274,313.9293518,1035.594482,6.178766596,327.3417969,1031.511963,4.671272985,360.8460388,1032.303711,1.185214266,344.039093,1028.548462,5.363978209,352.1452942,1170.942017,7.242864651,0.24642096707
275,311.6239014,1031.740479,4.490929507,326.5644226,1026.608887,4.964319359,362.857666,1029.020508,3.850463185,343.9131165,1025.15625,3.394550304,347.0727234,1167.441406,6.16321729,0.22863479644999998
276,312.3661804,1027.45874,4.345602479,328.5914307,1022.426147,4.648017788,361.8301392,1026.519897,2.703490997,342.7898254,1021.030457,4.275974083,341.4363098,1162.773315,7.318485491,0.23291570838000003
277,314.007843,1022.42688,5.292889068,327.7718506,1019.106995,3.418842937,360.9611511,1023.271179,3.362931839,343.3696899,1017.736511,3.344595426,336.1916504,1160.056396,5.906615023,0.21325874293
278,315.0130615,1015.775879,6.726535381,328.3858643,1013.276123,5.863111477,360.3890991,1021.166748,2.180796636,343.5772705,1013.043701,4.697398848,332.8649292,1155.546875,5.603825292,0.25071667634
279,315.5970154,1010.35321,5.454020105,329.7770996,1010.01709,3.543562222,360.7483521,1015.987732,5.191461313,344.6351624,1010.029419,3.194531656,327.5284424,1153.50415,5.714089199,0.23097664495
280,317.5819397,1005.261902,5.464553755,331.3840027,1005.399841,4.888877328,361.3735352,1014.275024,1.823244625,346.5337524,1007.529175,3.139405212,323.01651,1147.100464,7.833564631,0.23149645551
281,316.28479,998.8022461,6.588607576,333.4908447,1002.449768,3.625150413,361.7789307,1011.654846,2.651354265,347.2223511,1007.380859,0.7043901929,317.7669067,1143.943848,6.12556613,0.19695068576900002
282,319.0654297,995.0192871,4.694969173,333.6671143,994.3344727,8.117209529,362.9552917,1008.828918,3.06099542,352.5114441,1000.742859,8.487494061,312.3961792,1140.058472,6.628790295,0.30989458478000004
283,322.4049988,991.4335327,4.900036357,335.6729431,993.1776733,2.315498664,363.6053772,1005.281372,3.606618424,353.4025269,996.4203491,4.413402221,309.0537109,1135.870361,5.358391773,0.20593947439000002
284,325.6704102,986.199707,6.168941785,337.9244995,989.7143555,4.130868781,366.0639343,1001.761047,4.293854818,353.8072815,994.2419434,2.215689053,304.4627686,1129.76001,7.64284948,0.24452203917000004
285,328.184082,981.5739746,5.264593691,339.6041565,985.6997681,4.351799581,368.6238708,999.9251099,3.150228802,356.5366211,989.9953003,5.048095877,301.5422363,1124.533325,5.987298229,0.2380201618
286,331.0014343,977.9105835,4.621461717,342.5176392,982.4894409,4.335271808,370.2767334,995.8914795,4.359143101,356.7979126,987.4101563,2.598315411,297.7319946,1121.710571,4.741928028,0.20656120065000003
287,333.4500427,973.8153076,4.771474365,344.9298096,978.3499756,4.791006087,370.6172485,993.9118042,2.008747078,361.0714417,983.8030396,5.592346685,294.7258606,1115.103882,7.258456265,0.2442203048
288,334.0249634,970.223877,3.637156578,346.4760742,973.7523193,4.850708954,373.2391052,991.7713623,3.384615784,362.3709412,979.1245728,4.855589619,292.7588806,1110.066162,5.408107829,0.22136178764
289,336.2145691,966.1483765,4.626454086,349.6266479,968.8170776,5.855145213,376.2954407,986.6395874,5.972964091,366.6185608,975.092041,5.856926219,289.6573486,1102.991211,7.724922959,0.30036412568
290,339.2190857,962.8215942,4.482700078,352.5317383,966.4335327,3.757770114,377.7772827,983.2839355,3.668276872,368.1683044,973.2498169,2.407383455,286.5100403,1096.761597,6.979516004,0.21295646523
291,341.6257629,958.7365723,4.741255096,356.5812683,963.7370605,4.865147029,381.1025696,980.1715698,4.554596923,370.5186462,970.8796387,3.337941187,282.9973145,1089.960205,7.654944185,0.2515388442
292,345.5901184,953.9116821,6.244652041,358.2138367,958.5684814,5.42028499,382.574585,978.8477783,1.97971039,376.592041,965.5071411,8.108628374,280.5853271,1082.467407,7.871448558,0.29624724353000004
293,349.0037842,948.8136597,6.13538483,362.9312744,955.0177002,5.904427691,383.852478,976.6168823,2.570974063,378.0235901,962.7514038,3.105385779,279.085907,1075.116211,7.502556079,0.25218728442
294,351.568634,945.0645752,4.542476104,362.6838379,952.289978,2.738921879,387.8878784,973.7310791,4.96108018,380.3141174,960.2418823,3.397677676,276.4971619,1067.440308,8.100684728,0.23740840567
295,356.927124,941.2971802,6.550319092,365.3469543,950.4302368,3.2482036,390.5325928,971.5411377,3.433708984,381.1174011,958.2991943,2.102213431,274.269165,1060.145142,7.62780552,0.22962250626999997
296,360.914032,940.022522,4.185712437,368.3677368,948.1140137,3.806575415,393.0163879,969.8052368,3.030278913,381.5085144,955.5908203,2.736468427,273.4032898,1052.815186,7.380921061,0.21139956253000003
297,362.6289368,937.4226685,3.11450425,372.8178406,944.1489868,5.960273604,395.9539185,967.6937866,3.617638383,383.6351624,954.6699219,2.317473933,271.664093,1046.674683,6.382051524,0.21391941694
298,365.8127136,933.2560425,5.243777941,377.6278687,941.3336182,5.57338952,398.1771851,965.8254395,2.904072231,390.3944397,950.8579712,7.760077205,270.8980408,1040.404785,6.316522003,0.277978389
299,367.483551,929.3806152,4.220264679,377.7756958,938.1314697,3.205558841,400.6951599,963.012146,3.775555249,393.6221008,948.3143311,4.109489206,270.1916809,1032.552246,7.884244668,0.23195112643000002
300,373.6725464,926.9387207,6.653308386,380.9724731,936.5961304,3.546357613,402.7268066,961.7196045,2.407955973,396.2241211,947.5515747,2.711513728,270.1721191,1026.002808,6.54946769,0.21868603390000002
301,376.5895691,923.5373535,4.480883864,385.33255,934.1158447,5.016182561,407.1620789,960.5186157,4.594998766,398.390686,943.8276367,4.308331207,271.2685242,1019.073853,7.015163752,0.2541556015
302,380.9801331,921.0463867,5.047966671,391.2437134,932.1546021,6.228027356,408.8707275,959.8651123,1.829357,399.4337769,942.0150146,2.091324276,269.7023315,1012.547791,6.71136683,0.21908042133
303,385.0211182,917.0826416,5.660462525,393.7476501,931.5513306,2.575584559,411.8040771,955.453186,5.298078268,401.818573,939.8300781,3.234377877,271.0427856,1004.664856,7.99609121,0.24764594439
304,386.5225525,913.4701538,3.912080404,396.2009888,927.9171143,4.384791737,413.2555542,954.130127,1.963993626,406.4233093,938.9821167,4.682161385,270.9609985,998.196106,6.469267014,0.21412294165999998
305,389.3280945,911.3620605,3.509290964,397.6488647,922.9441528,5.17944883,414.1642761,955.5323486,1.670928237,411.0756226,936.5357056,5.256324366,272.8291931,992.7880249,5.72166861,0.21337661007000003
306,394.3947144,908.6062012,5.767616304,401.0425415,921.6217651,3.642217889,418.2259216,953.4786987,4.551312135,411.9698486,935.0231934,1.757080945,274.29599,985.6052856,7.330977856,0.23049205129
307,396.7513123,906.3255005,3.279504425,403.0057068,919.0137329,3.26432995,420.3673706,950.5637207,3.617029252,415.0328064,932.9836426,3.679874679,275.8845825,978.6625366,7.122175947,0.20962914252999998
308,399.7453918,906.4741821,2.997768974,407.0307007,917.5678101,4.276829288,424.3173523,948.0786133,4.666702717,416.9806213,929.3045044,4.162936562,277.6132507,971.3760986,7.488689628,0.23592927169
309,402.1037903,903.5146484,3.784294235,410.5087585,916.5181274,3.633004278,427.8361206,946.9543457,3.694009747,420.0733337,927.510498,3.575378131,279.7819519,965.489624,6.273264549,0.20959950940000002
310,404.9968567,900.9760742,3.848920926,413.9624939,913.1347656,4.83481386,429.324707,943.8100586,3.478854836,422.9267578,927.0120239,2.89663691,282.8780823,957.7758789,8.311912356,0.23371138887999998
311,407.9034729,899.0436401,3.490375235,417.7630615,911.0973511,4.312235191,432.6118164,943.0068359,3.383822495,425.68396,926.3145142,2.844061104,284.8797913,950.7939453,7.263211106,0.21293705131
312,414.1458435,896.0913086,6.90532058,422.3777771,909.5006714,4.883132793,436.4153137,942.62854,3.822263676,429.400177,924.6431274,4.074776394,285.4271545,945.5187378,5.303529102,0.24989022544999998
313,414.9750977,894.8221436,1.516061457,424.9864502,907.0291748,3.593531783,439.242157,940.8361816,3.347176639,433.0248108,921.6714478,4.687094011,288.8327637,938.2672119,8.011416924,0.21155280814000002
314,420.533844,893.2947388,5.764774603,430.0976868,905.8848267,5.23777357,442.937561,937.3870239,5.054967859,437.6633911,919.2387085,5.237809437,291.4298706,933.3696289,5.543580408,0.26838905877
315,425.3763733,892.5993652,4.89220138,434.1742859,904.687561,4.248776926,444.3956299,936.4280396,1.745169274,442.8556519,917.9853516,5.341392629,296.8065491,925.6478882,9.40924817,0.25636788379000003
316,431.1867371,891.5279541,5.908320315,438.3440552,902.9274902,4.526016475,448.2962036,937.2533569,3.986931679,446.4554749,916.27948,3.983556636,299.8103333,919.3535767,6.974315519,0.25379140624
317,436.4646912,890.1337891,5.458983024,444.4168091,902.5596924,6.083881595,450.4942322,934.8139648,3.283590008,449.6885376,914.3408203,3.769760737,303.3196716,914.9608765,5.622390138,0.24218605501999999
318,441.3149109,889.3108521,4.919538263,445.4147949,903.6470337,1.475902049,455.3242493,933.2973022,5.062541903,453.8210144,913.9690552,4.149165443,308.1741943,907.5096436,8.893101966,0.24500249623999998
319,447.105835,888.4486084,5.854764361,451.5323792,902.5119629,6.221995059,457.3826294,932.0733032,2.394807374,456.438446,913.4832153,2.662139881,311.7012634,904.0153198,4.96492847,0.22098635145
320,452.0371704,885.2312622,5.888071486,458.0455322,900.2438965,6.896759255,458.9216919,931.3535767,1.699034933,462.5969849,912.4606934,6.242848033,316.6495056,898.4928589,7.415030381,0.28141744088000004
321,457.0065613,884.4712524,5.027172213,463.1850281,898.6411743,5.38359879,460.7679443,932.5024414,2.174520242,464.9786377,910.3493042,3.182802915,321.2874451,892.2000732,7.817265093,0.23585359253000002
322,462.659668,883.6781006,5.708476601,464.442688,897.487793,1.706457438,464.0814514,929.9547119,4.179743381,468.9830017,911.1470337,4.083050759,324.6636353,889.6872559,4.208670974,0.19886399153
323,467.249054,882.2530518,4.805541374,469.2650452,897.4283447,4.822723592,465.274292,928.7359619,1.705350463,471.723114,911.4671021,2.758742322,330.6629639,883.9771729,8.282330093,0.22374687844000002
324,471.7587585,880.8151245,4.733399439,475.8953552,896.3688965,6.714420455,469.1333313,927.3743896,4.092195426,476.2171021,911.3781738,4.494867819,334.8511353,880.6333008,5.359315254,0.25394198393000006
325,475.3983765,878.6560059,4.231856798,479.5752563,896.1466064,3.686608894,470.6972961,925.8255005,2.201145989,478.9802246,909.6372681,3.265822889,338.8295288,875.2944336,6.658161767,0.20043596337
326,481.5541382,879.8629761,6.272972137,482.0957336,895.8619995,2.536495003,474.0808716,925.597168,3.391270926,483.3034363,908.4445801,4.484714459,346.0596924,871.5886841,8.124521201,0.24809973726
327,486.081665,880.3341675,4.551979873,486.3035278,895.7774658,4.208643236,478.4502869,924.2870483,4.561600964,487.389801,908.4314575,4.086385816,349.9996338,868.3568115,5.095894281,0.2250450417
328,491.7980042,881.3275146,5.802005811,490.4482422,896.619873,4.22945706,482.3894348,922.5696411,4.29725193,491.7971802,910.1077881,4.715408269,355.2763672,863.927002,6.889639191,0.25933762261
329,496.9372559,882.510498,5.27364749,495.6344299,895.477356,5.31054504,483.7484131,923.2835083,1.535066221,495.0865173,910.0606079,3.289675502,362.4246826,858.7842407,8.806043752,0.24214978004999999
330,501.5740356,881.1952515,4.819709571,502.0368958,897.5689087,6.7354407,489.7172241,923.7478027,5.98684178,498.8174438,910.7402344,3.792321819,365.6698303,856.8034058,3.801932505,0.25136246375
331,506.0978394,882.7897339,4.796579428,508.2348938,897.3733521,6.20108234,493.4927063,926.3553467,4.588414879,505.3048096,911.7096558,6.559397217,371.874115,854.3869629,6.658253854,0.28803727718
332,511.3540039,883.6448364,5.325266767,511.2439575,898.3676758,3.169092008,495.7311707,924.6958008,2.78654181,510.428833,910.7784424,5.207953009,377.2671509,851.0788574,6.326799972,0.22815653566
333,517.9361572,884.8087158,6.684261932,517.3114624,901.5632324,6.857565001,500.5265503,925.5092163,4.863878154,512.6734619,912.7527466,2.989353776,382.0534668,845.2856445,7.51466138,0.28909720243000003
334,525.1797485,886.9108887,7.542462843,520.3617554,901.9033203,3.069193211,504.5215759,927.0279541,4.273967046,516.5582886,912.2562866,3.916420645,388.2647705,843.0708618,6.594357911,0.25396401656
335,528.866272,888.600769,4.055385398,525.588623,902.5877075,5.271482861,507.8737793,929.3336792,4.068615938,520.0722656,914.3097534,4.069982875,396.0603638,840.6541748,8.16159607,0.25627063142000006
336,532.1121216,888.7775879,3.250662177,529.5139771,904.4417114,4.341167417,510.5450439,928.9174805,2.703493334,526.2821045,915.3969116,6.304285187,399.953125,839.4335327,4.079651592,0.20679259707000003
337,534.3897705,890.9484863,3.14650356,533.5089111,906.1740723,4.354373939,513.8687744,929.8787842,3.459955065,528.6466675,916.8163452,2.757888658,407.8813171,837.7703857,8.10075851,0.21819479732000002
338,540.666626,893.0889893,6.631792169,537.6798096,907.3207397,4.325649094,517.8660889,930.7900391,4.099866864,532.8123169,919.8132324,5.131663275,413.430603,834.1962891,6.60066216,0.26789633562
339,545.2149048,895.2613525,5.040436722,541.7086792,909.1853027,4.439412757,523.090332,933.1485596,5.731957399,535.8499146,921.7518311,3.60349333,417.1907043,834.6105957,3.782857639,0.22598157847
340,548.364563,896.7200317,3.471036128,546.6032715,909.8230591,4.935966653,526.2922363,934.7849121,3.595808777,538.6495361,923.0477905,3.085027059,422.7648315,833.1695557,5.757385727,0.20845224344000002
341,553.4941406,899.0132446,5.618842594,549.9877319,911.5762939,3.81161449,529.128479,935.2568359,2.875236445,543.8262329,923.3120728,5.183438494,428.5977173,829.6989136,6.78733472,0.24276466743
342,557.6370239,898.0286255,4.258280979,553.7876587,914.3665771,4.714352948,533.1663208,935.5742798,4.05030085,547.0811768,923.7922363,3.290169678,433.3961182,830.8601685,4.936918462,0.21250022917000003
343,560.5839233,900.06427,3.581628793,556.3018188,916.291626,3.166514532,535.7019653,938.0847168,3.568162998,550.31604,925.4235229,3.622904427,440.5521545,830.1442871,7.191755191,0.21130965941
344,565.1491089,901.2093506,4.706604783,560.036377,917.4137573,3.899500353,538.4782715,938.5951538,2.822839314,557.0571899,927.8952026,7.179993209,445.680481,827.8936768,5.600444517,0.24209382176
345,569.4437256,902.7218628,4.553177546,565.1793213,919.2895508,5.474347225,542.1237183,940.65625,4.187767868,560.6588135,930.057373,4.200794326,452.5597839,829.6677856,7.104383985,0.25520470949999996
346,574.4348145,903.4371338,5.042080987,567.9526978,921.206543,3.371420481,544.6226196,941.9192505,2.799942549,562.078125,931.3236694,1.902091412,460.0307007,827.0108032,7.929322332,0.21044857761000002
347,577.0144653,905.7186279,3.443808091,573.0501709,921.7959595,5.131436863,548.836731,942.7058105,4.286888267,565.3275146,933.8269653,4.101831718,465.712738,827.2486572,5.687013541,0.2265097848
348,580.684082,908.0633545,4.354747911,576.1735229,925.2418213,4.650730232,553.2493896,944.5938721,4.79961801,568.4585571,936.2900391,3.983736841,475.1040649,826.7739258,9.403318083,0.27192151077
349,585.539917,909.8111572,5.160808809,579.5610962,925.5923462,3.405660021,556.6914063,948.5068359,5.211407153,571.8898926,937.5394287,3.651717056,479.2576904,826.9368896,4.156821131,0.2158641417
350,589.9265137,915.5686646,7.23817111,584.8378906,927.6379395,5.659417928,559.730896,950.067749,3.416862242,577.1566772,938.9506836,5.452582974,487.9340515,827.0498047,8.677095797,0.30444130051
351,595.3562012,920.4633179,7.310207759,587.852417,931.5596924,4.946464926,565.0429688,949.1157837,5.396698522,581.5055542,941.7098389,5.15030762,493.2243652,826.1814575,5.36110493,0.28164783757
352,600.819458,923.7354736,6.36821628,593.0998535,935.6466675,6.651237142,568.2057495,949.9865112,3.28044945,584.0400391,943.1200562,2.900401061,497.4324951,827.3936768,4.379250232,0.23579554165000002
353,607.2808228,925.4559326,6.686494859,597.6741943,939.5218506,5.995134531,570.1199951,954.1491699,4.581709683,588.0505371,947.3695679,5.843153638,504.3317871,829.9016113,7.340978532,0.30447471243
354,612.1309814,926.7301025,5.014733126,603.9534912,941.1102295,6.477076254,574.4908447,954.9237671,4.438955629,592.3088379,948.6967773,4.46033749,509.944397,828.4117432,5.80698688,0.26198089379
355,616.543457,928.3483887,4.69987136,606.1383057,942.9484253,2.855236942,578.1731567,958.3364868,5.020565474,595.7197266,951.1535645,4.203565681,516.9174805,832.453125,8.059569504,0.24838808960999997
356,619.68927,932.8403931,5.4839988,609.3086548,944.7366333,3.639890305,581.7487183,959.081604,3.652374547,598.2387695,953.5258179,3.460225969,523.5960083,830.4963989,6.959275173,0.23195764793999998
357,622.6246338,933.5391235,3.017380441,613.8154907,950.199646,7.082095585,584.3577271,961.2924805,3.419780929,599.7282715,955.6512451,2.595391502,527.9091797,832.7243042,4.854586421,0.20969234878
358,626.2315063,936.8586426,4.901911498,617.2553711,952.774292,4.296693958,588.9609985,966.2752686,6.783677872,603.9348145,958.4660645,5.061443632,534.8861694,834.1066895,7.112620818,0.28156347778
359,629.0716553,939.892395,4.155730958,622.0681152,952.8727417,4.813750981,590.4497681,968.720459,2.862759325,606.6480713,961.2368164,3.877992914,541.5700073,832.8835449,6.794834177,0.22505068355
360,632.5443726,942.1258545,4.128935281,626.2318115,956.5444946,5.551408503,592.9763184,969.9453125,2.807796737,610.6010742,963.8525391,4.740067212,545.1108398,836.3469238,4.953028203,0.22181235936000002
361,637.7640381,948.5750122,8.296779101,627.8658447,959.489624,3.368063488,597.9367065,973.6763916,6.206964008,615.335083,968.5117188,6.642198023,550.1571655,837.491333,5.174463767,0.29688468387
362,640.1119385,951.314209,3.607746558,631.3880615,965.4923706,6.959811613,600.4100952,974.876709,2.749256871,618.0775146,970.4766846,3.373725238,557.7830811,838.3065186,7.669362106,0.24359902386
363,643.3277588,954.2878418,4.379953468,634.9896851,969.1512451,5.134107009,603.3496094,978.5567017,4.709892737,621.4633789,972.8120728,4.113163593,561.7109375,841.3588257,4.97439796,0.23311514767000002
364,647.0032959,957.7116089,5.02312195,636.9960938,969.994812,2.176529564,606.6730347,980.819458,4.020599702,622.7817383,976.1865234,3.622842649,569.3457031,842.3557739,7.699581284,0.22542675149000002
365,648.5651855,963.2982178,5.800835985,636.7893066,972.9188232,2.93131414,608.5893555,983.3756104,3.194714419,625.2965088,980.3394775,4.855007567,575.3620605,845.9827271,7.025051288,0.23806923399000002
366,652.0888672,968.1131592,5.966572974,638.7679443,976.3057251,3.922513392,610.5678101,985.1812744,2.678564031,628.1768188,983.2331543,4.082836173,580.2536621,851.4613037,7.344560441,0.23995047011
367,652.7377319,972.4840088,4.418750023,641.7769165,980.736084,5.355557242,613.814209,988.3631592,4.545711897,630.0699463,987.2942505,4.480673363,586.199707,852.484375,6.033417363,0.24834109888
