Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red
151,132.4090271,806.6116943,2.371113252,157.3061981,708.53125,3.902200578,154.0011139,681.6638184,0.602440953,156.8118134,808.0032959,4.367942291,133.1767273,714.6008301,0.561963246
152,135.3609924,809.0582275,3.834008873,153.1142426,713.5893555,6.569392849,154.219696,682.4196167,0.7867714333,157.5482025,812.6419678,4.69675907,134.0175476,715.3284912,1.111966511
153,139.0956421,812.225708,4.896993015,154.4070435,719.7354126,6.280553511,154.5884247,684.2428589,1.860153994,158.9888611,816.5639038,4.178166988,134.9893036,715.1455688,0.9888226729
154,141.2272644,814.3435059,3.004809716,152.5986328,723.4072876,4.093044719,156.4801636,685.3274536,2.180601237,159.7874756,818.1079102,1.738315485,136.2595215,713.9074097,1.773835296
155,142.6906433,819.7190552,5.571176561,150.6193237,726.1516724,3.383683227,156.7375488,686.8814697,1.575186735,160.1194611,818.5557861,0.5575008925,136.4699249,714.3120117,0.4560399413
156,145.4985352,823.5170898,4.723274707,149.4091949,728.1999512,2.379045555,158.2456512,688.137085,1.962381848,163.9342957,820.4711304,4.268665662,135.6553192,715.7937622,1.690907146
157,150.4339752,826.6451416,5.84322483,153.3285675,732.6293335,5.914466081,157.346283,690.0474243,2.111459156,165.8436432,823.4830933,3.566164391,132.8972626,715.3446045,2.794390647
158,155.0292358,829.1737671,5.245032605,152.7506409,737.7130737,5.116484532,154.3184509,691.7416992,3.469630276,169.9973145,825.1694336,4.482937507,132.3789673,715.8353271,0.7137497678
159,156.62146,832.190979,3.41156055,151.8162384,739.0159912,1.603340865,152.0700836,693.5032349,2.856249882,174.2691498,828.9567261,5.708954492,128.826355,715.7415161,3.553850686
160,156.1427155,833.298584,1.206642074,151.0127869,741.3632202,2.480930948,152.6711426,695.5700684,2.152457334,177.9749451,832.5371094,5.152869424,126.3071747,719.4654541,4.495996387
161,160.5190582,835.4957275,4.896919018,150.3685608,749.8289795,8.490236002,152.461319,696.2998657,0.7593616649,180.7640228,830.7766113,3.298228027,125.1317749,721.47052,2.324188886
162,164.1980591,837.2662964,4.082886397,148.474472,755.0319214,5.53698262,152.1998444,696.8733521,0.6302821114,186.3812256,832.4702759,5.866981033,124.1640396,722.5917358,1.481093011
163,168.7144623,838.0791016,4.588959588,145.9927826,759.1399536,4.799449064,151.0162506,698.5094604,2.019342679,192.0423126,834.3085938,5.952085267,123.9564514,727.0184937,4.431622456
164,172.5128326,840.5061035,4.507544329,144.384491,765.2142334,6.283587897,149.5384979,702.3762207,4.139515414,195.1731873,836.2733154,3.696282897,124.9601669,728.0759277,1.457947761
165,175.2687531,844.822998,5.121589177,142.0801697,771.7332153,6.91426222,148.7612762,706.8303833,4.521464142,198.4419098,836.227356,3.269045622,127.6266632,728.0565186,2.666566915
166,180.9412079,847.5422363,6.290548519,141.4020538,775.9375,4.258620747,146.4204407,707.934082,2.587984169,199.8729401,837.7424316,2.084059013,131.0499573,727.9182739,3.426084332
167,186.9810028,847.8093872,6.045700314,139.0895691,779.9487915,4.630123671,144.4586639,708.4535522,2.029388395,204.5428162,837.8274536,4.67065001,136.5848999,725.0617676,6.228580769
168,192.2896423,850.2053223,5.82427321,135.856308,783.9356689,5.133144176,141.5109711,706.760498,3.399312546,208.8110046,838.1322632,4.279058512,142.8582764,721.4852295,7.221279454
169,198.5744781,851.3959351,6.39661786,133.6566315,789.7133789,6.182273785,141.2853851,710.7796631,4.025490855,212.4280853,837.7833862,3.633866788,147.9618378,721.5829468,5.104496806
170,202.7619324,850.508667,4.280422584,133.7940369,792.6917725,2.981561405,141.100708,713.9119263,3.137702709,216.2036896,838.2426147,3.803429803,152.3128662,722.0552979,4.376592744
171,206.0352325,849.4431152,3.44236758,134.934433,797.1935425,4.643967766,138.9280701,717.4437866,4.146612251,220.5052948,836.6020508,4.603830756,159.0889587,723.9655151,7.040196023
172,207.7570343,849.6528931,1.734533952,135.600769,800.1194458,3.000818886,137.5366821,721.2836914,4.08421708,224.0540314,835.3794556,3.75343447,166.3598022,724.2504883,7.276425976
173,213.3241882,847.463562,5.982171291,138.5769958,803.098877,4.211286739,137.7774811,722.576416,1.314960475,226.1020966,832.2443848,3.744761665,171.6032715,721.8808594,5.754051686
174,218.592865,846.3649902,5.381989848,139.7602692,805.4394531,2.622676601,136.928009,725.4141235,2.962125373,228.3141479,829.6824341,3.384783991,174.2432404,724.0911255,3.443067228
175,221.9356079,847.3305664,3.47940621,140.4280548,809.7037354,4.316253071,137.1029663,728.619751,3.210398315,232.2734222,828.4838257,4.136727573,179.6190643,724.6564331,5.405465392
176,225.7885742,847.3104858,3.853018635,141.9817505,812.4853516,3.186119741,137.2596588,732.4188232,3.802302279,236.7626953,826.2587891,5.010425199,184.8483887,725.1673584,5.254224749
177,229.065567,845.7582397,3.626037746,144.7518311,815.6895752,4.235610397,136.8226013,736.1868896,3.793328841,240.9169769,824.3895264,4.55545813,188.5315247,725.3275757,3.686619084
178,234.1363983,841.9959717,6.314110473,147.7937775,820.3208008,5.54091043,137.2939148,738.5023804,2.362971367,243.881958,820.7991943,4.656350169,190.3869019,725.8911133,1.939071728
179,238.3334961,840.0946655,4.607666963,149.866806,824.272522,4.462459838,135.9672089,742.8994751,4.592884787,247.1452942,818.6315918,3.917634976,195.9664001,727.7995605,5.896861211
180,239.7256622,837.1189575,3.285264784,155.5299072,830.6746216,8.547373548,136.3919678,748.1536865,5.271352563,250.1929016,815.6374512,4.272328297,201.2903748,729.8338623,5.699393765
181,245.6197662,835.4014282,6.139248235,157.3735504,833.7970581,3.626103977,135.0459137,753.0518799,5.0797795,254.1000519,814.8543701,3.984851209,205.3035431,730.3963013,4.052389132
182,249.0696259,834.3647461,3.60225502,161.3549957,837.9021606,5.718721328,134.0244751,756.8590698,3.941831054,256.8842163,809.8439941,5.731966416,209.7076111,733.9360352,5.650268213
183,252.2236481,829.9651489,5.413345674,166.3515472,842.4594116,6.762696466,134.054184,758.647522,1.788698886,259.0609436,806.5117188,3.980226249,215.0539246,737.2025757,6.26524978
184,254.462326,828.5651245,2.640406683,170.7833862,846.2391968,5.824772326,134.5714722,764.300293,5.676390316,260.8513794,803.130127,3.826332892,219.2060547,738.9249268,4.495183847
185,260.2397156,823.8285522,7.470833057,177.0953979,848.918335,6.857060109,135.6660461,765.9776611,2.002911916,264.0140686,798.3717651,5.713546203,221.6527405,741.3016357,3.411014066
186,263.4917603,820.1121826,4.93833958,182.50354,850.4533081,5.621756257,135.9936981,770.6154785,4.649376936,265.1194153,796.8319702,1.895457645,226.7230835,745.2229614,6.409771715
187,266.2458496,814.6000977,6.161825119,187.3556976,853.286499,5.618754674,135.6107635,774.4121094,3.815893705,267.1936951,791.9286499,5.324019789,232.1073151,747.3928223,5.805019004
188,268.6126404,812.6532593,3.064617142,192.7541962,853.3843994,5.399386161,136.3841858,779.0986328,4.749914093,267.7332458,788.5556641,3.41586717,237.4880066,748.12323,5.430040217
189,272.2398682,807.9589233,5.932416985,198.8328705,853.4866943,6.07953499,135.9388733,780.4049683,1.380150546,268.1030273,785.6343384,2.944636158,242.8025055,752.7341309,7.035929611
190,276.836792,804.9138794,5.513982346,200.8222046,853.1600342,2.015975457,137.2122955,784.0412598,3.85281976,270.7866821,783.1367188,3.666075124,247.9062347,754.5658569,5.42247846
191,278.8053894,800.9943848,4.386093241,205.0986176,853.1999512,4.276599257,138.232254,787.6470337,3.74725512,270.7970581,781.18573,1.951016361,254.3592529,755.5565186,6.528618092
192,280.7590637,794.1199341,7.14667164,211.6911316,852.3137207,6.651815225,138.3026733,790.1870117,2.540954006,273.2089539,779.621582,2.874682578,257.4273376,757.6315308,3.703892478
193,283.9937744,792.390625,3.667950814,217.3252563,851.0330811,5.777836937,139.454361,793.3364868,3.353442674,276.5713196,776.7982788,4.39050616,260.0435791,758.2700195,2.69302567
194,284.6503601,790.4242554,2.073092929,223.0232391,850.7479858,5.705110615,142.542038,796.0900269,4.137116389,280.444458,775.909668,3.973767797,263.6982422,757.6566772,3.705772663
195,287.9369507,788.9192505,3.614791462,231.5188141,848.4449463,8.802203413,145.0554657,801.9801025,6.403929304,283.058075,771.1724243,5.410403954,266.4580078,757.2680664,2.786992051
196,291.4005127,785.9438477,4.5661016,235.6385803,846.3391113,4.626771522,148.4782104,803.8764038,3.9129452,285.1767273,770.4709473,2.231761145,271.0359802,756.499939,4.641966305
197,294.0870056,784.1329956,3.23981934,239.7147369,844.6976929,4.394235691,151.9430542,806.5706177,4.389069443,287.2497559,768.9927368,2.54608593,273.760437,756.0125732,2.767704849
198,296.100647,783.9210205,2.024767878,248.845459,841.6074829,9.639475229,153.9219666,810.7918091,4.662032925,287.8571472,767.7404175,1.391843375,278.9447632,757.0794067,5.292954899
199,300.2043457,783.7803955,4.106107483,254.8156281,839.9411011,6.198366488,158.1198578,813.4381104,4.962378586,294.4510193,769.9417114,6.95160729,283.9126282,757.2057495,4.969471306
200,304.7041931,782.1359253,4.790919434,261.0348206,838.9934692,6.290974607,160.7750244,817.9493408,5.234606972,300.2844543,766.4354248,6.806100973,287.6027222,755.2659302,4.168895866
201,308.4255371,781.2653198,3.821826135,265.0873718,836.4490356,4.785113803,165.7063599,820.9240723,5.759088164,302.9563293,764.4835205,3.308904109,291.4398804,754.9047241,3.854121546
202,311.3844299,780.1108398,3.176140859,271.1040039,835.7420654,6.05802513,169.7155762,822.5809937,4.338110636,305.2645264,765.1586914,2.404917718,297.671936,757.1605835,6.627776348
203,314.480011,780.7752686,3.16608395,277.1708679,834.3172607,6.231926456,175.1810303,825.2173462,6.068075745,310.266449,765.6694336,5.027930723,302.8726501,756.4268799,5.252213653
204,319.2769165,776.43573,6.468531331,282.5961304,830.1586304,6.835764714,180.6825714,829.4598389,6.947351941,314.8980713,763.4735107,5.125817245,304.369873,751.5442505,5.107029099
205,321.9307251,776.6311035,2.660990581,286.3579407,829.4073486,3.836097106,185.3581085,832.416626,5.532019276,319.0366516,763.0797119,4.157273698,307.4499207,751.1393433,3.106548426
206,327.6174011,775.5625,5.78620754,292.396637,828.581543,6.094900152,190.6403198,832.6157837,5.285964439,321.766449,762.7713013,2.747164132,311.6111755,751.4669189,4.174128415
207,332.3485718,776.0831299,4.759730164,298.6297302,826.8326416,6.473801634,197.306076,834.5214844,6.932820577,326.2187805,762.2368164,4.484298188,315.4031677,753.7265015,4.414172393
208,335.1349182,775.1554565,2.936716582,304.7375183,824.1553345,6.668811646,202.6767883,837.6607056,6.220872936,329.9282227,762.0348511,3.714936201,318.7991028,749.008606,5.812995178
209,338.8597717,772.8615723,4.37452155,309.9399109,823.1506958,5.298508035,206.7697601,837.1419067,4.125720591,330.8622437,761.741272,0.979072985,324.510437,749.5581055,5.73770759
210,343.7587891,772.7692261,4.899887617,316.2568054,822.1643677,6.393434108,212.799408,838.6920166,6.225712289,337.0328979,760.635376,6.268969645,326.0872803,747.9569702,2.247235807
211,348.1356201,773.9438477,4.531708943,321.6243286,820.2728882,5.691045589,218.2124023,840.9385986,5.860685884,339.4593811,758.8719482,2.99958295,330.1314392,747.2341309,4.10825002
212,350.787323,775.6772461,3.167995946,329.0476379,815.6751099,8.731843267,223.8881683,842.5352783,5.896075441,346.3811646,759.1549072,6.927564643,333.1490479,745.8862915,3.304940672
213,355.217926,775.1938477,4.456895471,331.3789063,814.5435181,2.591391891,228.4809265,841.2756958,4.76234982,352.2824707,760.3256836,6.0163221,335.3084412,745.9316406,2.159869443
214,359.6737061,775.7592163,4.491505024,337.1001282,811.7183228,6.380760837,234.8092194,844.3364258,7.029605847,356.1365356,760.1856689,3.856607405,339.9804993,745.9029541,4.672146173
215,365.5132751,777.8209229,6.192834654,343.8243103,811.0603638,6.756295977,239.7621918,845.6951294,5.135952806,357.5548706,759.687561,1.503258312,345.2738037,745.8773193,5.293366516
216,369.4440308,775.3441162,4.646010207,349.8000183,809.6517944,6.13947504,243.909256,848.5076294,5.010818077,362.0150146,760.0962524,4.478829484,350.2438049,745.034668,5.040929821
217,374.6207581,775.687439,5.188099459,353.2807312,809.4849854,3.484707663,249.7295074,849.7370605,5.948682886,366.7184143,760.9500122,4.780258788,354.5945129,746.0046997,4.457535389
218,378.7394409,778.6148682,5.053057513,359.5966187,809.0918579,6.328110577,254.5523987,851.149292,5.02540322,371.2122803,761.0074463,4.494232971,358.9942017,746.9074707,4.491353505
219,382.3556519,775.7880859,4.589954172,364.6363831,808.164978,5.124288396,257.2677307,850.9750977,2.720913763,376.5575562,761.6290894,5.381302289,365.6546936,746.1417847,6.704358883
220,387.9956055,776.7026978,5.713632079,372.3852539,806.7689819,7.873614452,263.8087463,850.8193359,6.542869945,381.5132446,761.951355,4.966155798,368.1112366,746.9065552,2.572834485
221,390.2214966,776.6337891,2.226957489,380.50354,802.4494019,9.195941593,268.2658997,852.7254639,4.84763235,382.9433289,762.5349731,1.544587667,374.0698242,747.4143677,5.980187311
222,396.2151489,776.8601685,5.997925979,386.9214783,802.3994141,6.418132901,271.910675,851.9204712,3.73261314,388.0958557,764.2583618,5.433102384,379.8892212,747.5838013,5.821863007
223,399.07724,775.4411011,3.194576263,392.1085205,800.8605347,5.410504316,277.210907,852.1270142,5.304254759,393.9469299,762.8554688,6.016907717,382.5646057,747.3278198,2.687602805
224,403.3046265,776.6693115,4.40219233,402.4611816,797.1254272,11.00584481,282.9889221,853.8348999,6.02514171,396.4919128,763.2440796,2.574481773,387.7980957,748.1643677,5.299927338
225,407.9544983,778.3853149,4.956407543,408.5197754,796.3917236,6.102858283,286.9746704,852.0420532,4.370410582,400.4609985,764.0687866,4.05386025,391.7503357,748.4832153,3.965080676
226,411.6064758,781.166626,4.590493549,410.9729614,793.5375977,3.763529834,291.7010498,852.49823,4.748342807,404.9026794,767.1830444,5.424677964,398.4442749,748.0782471,6.706177855
227,417.1280212,778.8441772,5.990094475,417.4760437,796.8770142,7.310388613,297.7143555,854.1890259,6.246489877,412.5309143,768.7944336,7.796572462,400.5234375,750.4864502,3.181565558
228,422.4117126,779.8811035,5.384478709,422.00354,797.5418701,4.576052506,303.6654053,852.5307617,6.177769323,415.839386,765.8951416,4.399077052,404.1186523,750.3635864,3.59731362
229,426.5480652,780.4396973,4.173899772,424.8096313,798.9387207,3.134539837,308.4815063,852.7300415,4.820222193,421.1929626,767.4742432,5.581607725,409.7286377,750.2028809,5.612286693
230,432.5688171,784.6174316,7.32822752,430.8450012,799.4573975,6.057616287,316.0606689,855.3330688,8.013704327,426.4673767,766.3718262,5.388391868,414.6766663,750.6662598,4.969678731
231,438.2671204,784.1585083,5.716753471,434.2889099,801.4761353,3.991968105,321.1100159,853.1445313,5.503235519,431.1239929,768.7244263,5.217164149,417.3952332,753.2301636,3.736871512
232,441.759491,783.9036865,3.501654835,436.8920898,802.8182983,2.928813327,327.0888367,853.7555542,6.00996233,436.949707,768.468689,5.83132459,422.6826172,755.7258301,5.846775283
233,446.5413818,786.4063721,5.397213654,439.380249,806.3821411,4.346482649,332.3424377,856.6184082,5.98299735,441.979187,772.3058472,6.326092945,427.6589355,756.723877,5.075415449
234,450.6781921,788.5036011,4.638056595,447.5145264,807.4680786,8.206444307,336.9665833,855.6569824,4.723035169,441.5240479,773.2120361,1.01406612,430.3891907,757.3328247,2.797339884
235,453.5109863,790.8165283,3.657096576,450.3801575,809.6967163,3.630243463,341.5986023,854.8409424,4.703352183,448.4937439,774.7163696,7.130195104,435.067749,760.0638428,5.417321101
236,457.5498962,795.1281738,5.907882892,453.2894287,811.6063843,3.480041796,346.984375,858.8292236,6.701711346,450.8205261,774.9400024,2.337504474,439.563385,761.1292725,4.620160532
237,460.2081299,798.0213013,3.928917471,459.6434937,816.027832,7.741016827,351.551178,861.2543335,5.17076854,457.4179077,781.1801758,9.081035579,445.2466125,761.855896,5.729490119
238,465.7502136,800.239502,5.969514759,464.1027832,818.5366821,5.116599663,355.0613403,862.4279785,3.701173109,463.1038208,780.8386841,5.696158723,447.6609192,763.3547363,2.841724634
239,471.7573242,804.1403809,7.16255778,467.9864502,822.8824463,5.828253207,359.9299316,863.1793823,4.92623477,466.7021179,784.0647583,4.832731838,451.9266968,766.9195557,5.559208156
240,475.412323,809.0032349,6.083285719,471.8231506,828.2515259,6.599036741,365.9327698,867.1271973,7.184657854,470.7480164,789.0255127,6.401435646,457.5096436,769.6958618,6.235156018
241,479.8898621,811.9602661,5.365854067,475.4293823,830.6713867,4.342883084,369.8779297,865.9706421,4.111192845,475.7906799,792.1368408,5.925269498,462.754425,771.3417969,5.496984186
242,484.1987915,817.2080688,6.790162479,479.6217651,834.6317139,5.767171297,376.0056763,867.0098877,6.215248153,479.0640869,793.9518433,3.742916929,463.9889221,774.2545776,3.163585748
243,487.0918274,821.769165,5.401227187,482.0997009,838.3876343,4.499678201,380.3707275,869.3190308,4.938199498,485.0430298,798.7730103,7.680586502,467.599762,776.0877686,4.04953742
244,492.3112488,825.567749,6.455354359,484.8666382,841.7866821,4.382860718,384.3127136,868.3330078,4.063433959,488.3053589,802.40448,4.881635335,471.5479126,778.7165527,4.743247801
245,495.3722839,829.6858521,5.131150823,489.1210938,848.6604614,8.083887307,388.7055054,868.581665,4.399823833,494.3067322,805.1726685,6.609035393,475.9596558,779.6750488,4.514664163
246,499.3464661,835.1781616,6.779350117,490.8554993,852.4121704,4.133217004,392.7204285,869.6546631,4.155831117,498.1351013,810.7033081,6.726394666,481.6806946,783.8011475,7.053720656
247,502.3771362,839.7458496,5.481672666,491.6212463,857.255249,4.903241686,397.5326843,873.9291382,6.436531971,500.9642639,814.9102173,5.069738243,484.9879456,786.4571533,4.241730325
248,506.7894897,844.3840942,6.401732327,493.0317993,863.9389648,6.830938213,401.749054,874.864563,4.318887868,503.6886292,817.7955933,3.968319601,488.2045593,788.8612061,4.015728289
249,510.4903259,849.968689,6.699543768,494.3076782,866.8292236,3.15934532,407.0444031,876.6224976,5.57952115,508.8827209,821.5498047,6.408798095,493.9139404,790.7183838,6.003843912
250,510.6138611,857.1032104,7.135590918,494.9017334,872.2462158,5.449468406,411.5468445,880.0313721,5.647336014,512.1400757,824.0896606,4.130523957,498.3087158,795.3311768,6.371178047
251,513.1610107,861.7157593,5.269115492,495.8824463,880.1053467,7.92008432,414.0220947,882.3016357,3.358714175,515.9819946,830.0194702,7.065619769,502.5482178,799.0496826,5.639207625
252,514.5448608,869.3265991,7.735626944,494.9938354,882.3696289,2.432406879,417.1296692,883.2574463,3.251244815,518.9781494,833.2486572,4.405064387,505.0361633,803.7668457,5.333057348
253,514.1980591,873.9477539,4.634149653,494.3535461,887.2206421,4.893086889,421.5106812,884.8099976,4.647976039,522.6965332,836.1727295,4.730388633,509.4050598,805.7027588,4.778599792
254,514.8257446,879.5414429,5.628796086,493.2999268,893.1976929,6.069205043,426.0287476,887.0428467,5.039696345,526.4799805,838.855835,4.638267798,510.4004517,810.1912842,4.597571653
255,513.7229614,886.5635986,7.108220757,491.2281189,898.2166748,5.429785213,428.1882935,891.6746216,5.110477202,528.9491577,843.635437,5.37972416,515.2299194,813.8562622,6.062658073
256,513.18396,891.5484619,5.013919077,490.1965027,905.1193237,6.979311871,433.2134094,894.1868286,5.618093506,531.5667725,849.2313232,6.177851541,517.5999756,818.4602661,5.178225385
257,511.7691956,898.4104004,7.006265623,489.4990845,906.8790283,1.89286883,434.3247681,897.9028931,3.878692183,532.6299438,853.1962891,4.105031955,523.1033936,820.0109253,5.717705242
258,508.1974792,904.6836548,7.218786469,485.412323,909.413269,4.80874156,437.0009155,898.4537964,2.732262744,533.87677,856.2850342,3.330904067,526.2945557,823.2932739,4.577917447
259,503.6675415,911.0891113,7.845394158,482.0809631,913.2349854,5.069859375,441.8381958,901.5747681,5.756713009,535.3113403,861.3829956,5.295960978,529.7337646,829.2599487,6.886898189
260,502.7918091,917.3688965,6.340552727,477.8884277,915.9954224,5.019697758,446.2875671,903.703125,4.932221461,536.2855225,865.3771973,4.111286626,532.4290771,835.0241699,6.363250381
261,498.1773071,923.0385742,7.31018973,476.8054199,918.4951782,2.724277019,450.5693054,902.2213745,4.530879299,537.9891968,870.2841187,5.194264498,535.4091187,837.7471313,4.036727176
262,496.6962891,928.1326904,5.305038594,476.2658691,922.0736694,3.618938296,451.2312317,903.1116943,1.10942137,540.4787598,877.3084717,7.452480079,540.1860962,840.6766968,5.603736969
263,491.5933533,932.7116089,6.856124847,474.3826904,926.4891357,4.80028174,451.5935669,904.0169067,0.9750365604,541.4790649,881.8813477,4.681004715,541.5109253,848.7597046,8.190859994
264,488.9333496,939.0286255,6.854219009,472.9068604,928.2578735,2.303585857,452.809021,905.3105469,1.775058725,541.7167969,886.4484863,4.573321782,543.1542969,852.6234131,4.198679971
265,487.4696655,944.0330811,5.214110337,468.864563,929.9544678,4.383902369,453.401886,908.1854858,2.935432327,543.8620605,894.9626465,8.780266476,543.882019,857.5450439,4.975141191
266,485.7125854,948.1657715,4.49070825,464.8128357,934.9276123,6.414722176,455.6855164,911.3486328,3.901341621,544.9345093,897.6518555,2.895166876,544.7258301,860.0465088,2.639951406
267,482.5287476,952.62677,5.480632413,459.3165283,936.9016724,5.840060604,459.2749634,912.8483887,3.890166778,544.1540527,902.1896973,4.60446746,544.5606079,866.5048218,6.460426071
268,479.9796753,955.4075317,3.772320924,457.7164917,939.4186401,2.982489558,463.1411743,915.5670166,4.726364865,543.574585,908.7603149,6.596120037,544.0380859,871.1408081,4.665340121
269,475.7095642,956.2314453,4.348871376,451.857666,940.65448,5.987749035,466.9743652,919.1751709,5.264231192,544.0291138,913.6390381,4.899850606,543.8320923,874.5314331,3.396876694
270,470.8247986,957.5594482,5.062067462,446.0428772,941.0094604,5.825614142,468.9537048,922.8306885,4.156993386,544.2711182,918.4816895,4.848694504,543.5766602,882.0789795,7.551867453
271,466.2380981,959.4367676,4.95602147,440.8257751,938.6160278,5.739919294,471.955658,926.0837402,4.426518757,543.8357544,925.0360718,6.568825562,542.9418945,887.5322876,5.490127202
272,461.2739563,960.456665,5.067829426,436.1721497,936.3252563,5.1868935,475.2688904,932.0703735,6.842315935,544.359375,928.8375854,3.83740599,541.9047241,891.8209839,4.412327993
273,454.7104187,961.2697144,6.613703576,432.1375122,932.5913696,5.497291096,477.7423706,935.1774902,3.971432815,543.4360962,932.8690186,4.13580665,542.4365845,899.6296997,7.826807663
274,448.4512634,962.3321533,6.348685005,429.1576538,928.6306152,4.95652413,481.8776245,935.9040527,4.198597139,541.8868408,939.7888794,7.091168186,542.9883423,905.8394775,6.234242328
275,443.240448,960.7110596,5.457155155,426.1237488,923.909668,5.611766461,484.1985168,941.1791382,5.763077973,540.3153687,943.578064,4.102126824,540.9854736,911.6362915,6.133068969
276,437.7140198,959.1154785,5.752155057,424.3105469,920.3479004,3.996734846,487.9936523,944.4987183,5.042089383,538.5352783,948.5958862,5.324214673,541.4538574,915.7319336,4.122337626
277,432.9656067,957.2088623,5.116894782,423.6731873,916.4075317,3.991582694,489.993927,949.9211426,5.779600693,535.1201782,953.1918945,5.725923592,542.5825195,921.1772461,5.561052632
278,428.4316101,954.5460205,5.258122425,423.2319336,912.7970581,3.637337577,494.2622986,953.8608398,5.808632413,530.0118408,957.0629272,6.409368557,541.7890625,930.4411621,9.297833834
279,425.2476196,950.624939,5.051007408,422.508728,908.7999878,4.061969642,497.2405396,958.1685791,5.237035113,523.9475098,961.1612549,7.319316946,541.7102051,932.9546509,2.51472549
280,420.8621826,945.1203003,7.037975895,420.274231,902.0075684,7.150520185,497.3066406,962.1898193,4.021783482,521.4800415,964.8395386,4.429240402,542.1442261,937.8670654,4.931550562
281,416.8049927,939.7223511,6.75267695,422.8043213,894.1308594,8.273082951,495.1846924,968.3580322,6.522998897,518.3737793,968.8624878,5.082615991,540.1804199,941.7720337,4.370962334
282,413.0243225,933.5571899,7.232059091,421.5116882,892.5283203,2.058890882,494.7148132,970.1868286,1.888195604,514.2438354,971.6433716,4.978930692,539.793335,946.3165894,4.561010957
283,412.4332275,928.1856689,5.40394588,425.7514343,883.1932373,10.25276654,494.4368286,974.256958,4.079611346,512.7040405,974.0783691,2.88100356,537.7264404,951.0753784,5.188268145
284,410.9211121,921.2211914,7.126741234,430.0446472,876.6868896,7.795141868,492.5452576,973.7199097,1.966332102,509.5964966,977.6746826,4.752925414,535.3260498,955.7817383,5.283152309
285,410.5274353,913.8973999,7.334364552,430.4880676,875.0307007,1.714521376,488.6837463,974.8704224,4.029261526,506.2625732,982.5690918,5.92201706,532.0811157,960.4153442,5.656845531
286,411.8626404,908.050293,5.997618869,436.0328979,870.8949585,6.917333789,483.3865051,977.4886475,5.908964978,503.3065186,985.6382446,4.261215604,529.0325317,965.916626,6.289512308
287,410.88974,900.2218018,7.888714078,440.6936646,869.1639404,4.971837574,477.1642761,982.7339478,8.138139157,496.8100281,988.2564087,7.004225267,525.996582,969.4217529,4.637122554
288,412.4428711,894.3484497,6.075235019,446.9882507,864.237915,7.992968244,473.7464905,982.7404175,3.417791768,494.7649536,988.4241943,2.051945804,522.3128662,972.1920166,4.609134741
289,414.0371094,890.1473999,4.493374585,450.59198,863.6593628,3.649874956,469.8860779,985.9150391,4.9981004,489.0093079,991.0379639,6.321332865,519.9963989,978.6417847,6.853140068
290,417.5343628,886.1518555,5.309911185,455.5777283,863.1106567,5.015851309,464.0123596,987.878418,6.193175514,485.0610962,994.6237183,5.333480099,515.2787476,982.3305664,5.988601267
291,421.1639099,882.9080811,4.867821355,461.8027344,863.6221313,6.24598329,461.139679,990.7871094,4.088126697,479.6162109,995.4602051,5.508764437,511.3288574,984.7668457,4.640806924
292,425.3097534,878.4571533,6.082661923,465.2796936,863.7890015,3.480961234,457.5418701,989.6383057,3.776768248,474.0072937,997.8417358,6.093573773,508.061676,985.9349365,3.469713308
293,431.1970215,874.822998,6.918598835,471.6405334,865.0239868,6.479619768,452.6382751,991.4002686,5.210542857,470.9563904,998.5881348,3.140879244,504.9521484,988.9057007,4.300535027
294,437.7632446,872.1539307,7.087962124,477.4076233,866.0140991,5.851465427,449.0757751,991.8632202,3.592454661,465.2898865,999.5848389,5.753493338,499.5887146,991.4978027,5.95696362
295,443.5913086,869.2429199,6.514623022,481.5351257,867.3641357,4.342680656,442.8391113,990.4655762,6.391352318,459.6833191,1001.358704,5.880492663,494.3300781,992.4868164,5.350832236
296,451.374176,867.2763062,8.027489967,486.9941406,868.9431763,5.682799714,438.2470398,988.7099609,4.916228821,454.7303772,1000.034302,5.126955596,490.6828308,993.8109131,3.880160434
297,458.7953186,866.0765381,7.517499623,494.2820435,871.7649536,7.815110688,434.8776855,986.6135254,3.96832333,448.6278992,999.9470215,6.103102155,485.8519592,998.0834351,6.449167718
298,464.5505981,866.18927,5.756383507,498.8433533,874.0784302,5.114461949,430.5656738,986.9589844,4.325827894,444.1172791,1000.759094,4.583138226,479.5802612,998.1993408,6.27276892
299,470.4913635,866.4421997,5.946147218,506.3193359,876.9771729,8.018293205,427.2485352,982.8818359,5.256096303,441.8971863,997.6583862,3.813555044,476.295166,997.3035889,3.405028947
300,474.6080933,867.6635742,4.294091222,511.0799866,880.5814209,5.971130416,424.4746704,981.1725464,3.25821982,437.1820374,997.3543701,4.724939702,471.9129944,999.7609253,5.024134802
301,480.5811462,868.6119995,6.047881647,517.4813232,883.7993164,7.164632765,420.8868103,979.9458618,3.791766763,433.642334,995.2921143,4.096632662,466.1104431,1000.203674,5.819418178
302,487.9448547,870.8380737,7.692828429,522.2658691,890.6430664,8.350376849,417.5610046,978.1165771,3.795690413,427.1749573,991.9232788,7.292188545,461.3812866,1000.373169,4.732192893
