Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red
298,556.6411743,484.5330505,1.071322313,520.9354248,488.9088745,0.6639356162,588.1410522,515.2855835,5.5944842,621.4613037,558.1553955,6.043068728,593.022583,485.6118774,3.022907094
299,556.4708862,485.6480713,1.127949161,521.0119019,490.4337158,1.526757923,594.3455811,517.4192505,6.561151772,620.7271729,559.5046387,1.536035558,589.237915,484.7547913,3.880503621
300,553.3297729,484.2880859,3.422886618,519.7513428,491.5536499,1.686197363,598.1055908,520.8291626,5.075940704,618.6157227,563.6937866,4.691181351,586.2643433,482.9569397,3.474823644
301,550.9108276,485.411438,2.667061352,519.2399902,490.0311584,1.606070251,601.0550537,522.9557495,3.636166009,616.9158936,566.5238037,3.30127486,585.7687988,481.899353,1.16792716
302,548.3579102,485.8055115,2.583153417,518.5422974,490.3181152,0.7544001193,602.5428467,527.8520508,5.117352249,612.8294067,570.06604,5.40803224,580.973877,481.0645447,4.86705052
303,543.6269531,485.5349731,4.738686044,517.451416,491.8310852,1.865234636,604.0275879,531.1734619,3.638162775,610.2108765,573.7892456,4.551808485,576.0162964,480.7003174,4.970942224
304,541.1483765,486.7241821,2.74910172,517.1521606,494.2210388,2.408616211,606.3919678,534.6170654,4.177163799,606.3010864,575.3605347,4.213716586,571.2341919,479.8096619,4.864338663
305,538.4678345,489.7944031,4.075728406,512.0686035,493.1948853,5.18609142,608.6263428,535.7799683,2.518883609,602.8087158,578.7874756,4.892910841,571.0645142,480.6572266,0.8643821201
306,534.6792603,489.8205566,3.78866449,510.122406,493.7541504,2.024959812,609.7825928,540.6662598,5.021230798,599.0628052,582.465332,5.249616614,565.2354736,482.4121399,6.087481767
307,533.3783569,489.6737061,1.309165591,511.8016357,493.3764343,1.721186199,609.7190552,543.2296143,2.564141821,596.3551636,583.9685669,3.096940118,560.1107788,482.6976318,5.132640908
308,528.991272,489.7477722,4.387710138,511.1622314,492.5384521,1.054064507,611.4942627,547.4854736,4.611258045,590.2763672,586.0319214,6.419439015,557.3963013,482.2098389,2.75795763
309,525.4267578,491.2709351,3.876310906,509.0897217,489.9918823,3.283338941,611.3221436,549.8496094,2.370392964,585.4425659,588.937439,5.639828642,557.4122925,482.489563,0.2801808394
310,524.2894287,491.1090088,1.14879833,509.0595703,491.3135986,1.322060175,611.9245605,553.4498901,3.65033256,580.9976807,591.5834351,5.172842569,557.9777222,483.2909546,0.9807850073
311,523.6206055,490.8271179,0.725800931,509.257843,490.1446838,1.185611177,611.5308838,558.8883667,5.452706549,575.8634644,592.3532104,5.191601993,558.8568115,483.8908081,1.064247309
312,523.8565674,490.8079834,0.236736467,509.0734253,489.1965942,0.9658590922,610.2107544,561.4613037,2.891841366,572.4848022,593.0410767,3.447972966,559.3297119,483.8730164,0.4732349583
313,524.2975464,490.3833618,0.612181321,509.8516235,488.2785034,1.2035295,608.6465454,564.8731079,3.753286245,568.1796875,594.7867432,4.645574724,560.8988647,483.4345093,1.629272558
314,526.9023438,491.6604614,2.901026149,510.128479,490.0003967,1.744008464,608.5401611,567.883606,3.012377152,563.168335,596.6019287,5.329967433,564.2142944,482.9030457,3.357756334
315,527.8236694,492.8112488,1.474161643,511.4459534,488.339447,2.120021847,607.5933228,570.7059326,2.976916306,558.2857056,596.0960693,4.908763949,567.3829346,482.3750916,3.212322501
316,532.8602295,492.8265381,5.036583265,514.588623,487.9646301,3.164942402,605.1298828,574.5737915,4.585724448,555.3378906,595.0837402,3.116796936,569.0939941,481.9620361,1.76021011
317,537.1578369,492.7925415,4.297741886,517.9099731,487.6130676,3.339904589,602.4226685,577.4700928,3.964539142,551.1010132,594.1203003,4.345037051,569.3515015,482.8607788,0.934905567
318,538.5539551,492.9566956,1.405735566,522.8052368,487.5993652,4.895282849,600.1865234,578.0898438,2.320438713,548.288147,592.6855469,3.15764686,567.6461792,482.8351135,1.705515387
319,539.2644043,498.9308777,6.016277105,526.6578979,486.7896118,3.93683863,598.56073,580.5939331,2.985576639,541.9909058,588.8358765,7.38073229,568.0040283,483.4608459,0.7208308104
320,537.1365356,501.9013062,3.653939009,529.1997681,486.7776184,2.541898412,595.9487915,582.9577637,3.522771289,538.1015625,585.2805786,5.269452896,568.5700684,481.1209717,2.407366385
321,535.5992432,506.6891479,5.028587997,527.2567749,487.4968872,2.071851838,593.444519,585.6032104,3.642769442,537.348877,582.253479,3.119273566,571.0854492,481.7202148,2.585775171
322,536.9976807,507.1429443,1.470223997,528.3483887,486.4832764,1.489640076,590.3413086,588.5239868,4.261554843,535.7260132,578.6099854,3.988575286,570.7236938,481.441864,0.4564494858
323,541.1241455,510.8674622,5.558753917,530.9978027,486.031311,2.68768814,587.3673096,591.7421875,4.381950003,531.5272827,573.4678955,6.638555981,569.8555908,481.5256653,0.8721384746
324,543.3428345,513.7307129,3.622262481,531.9981079,485.2861328,1.247357618,584.6983032,594.0230103,3.510804369,531.0969238,567.4786987,6.004638774,570.2121582,482.1473083,0.7166452403
325,549.7280884,515.553833,6.640424264,532.6744385,485.3264465,0.6775309817,582.031311,595.9412231,3.285177015,529.7081909,563.8500366,3.885327245,570.1352539,482.4968567,0.3579082463
326,554.5362549,516.0296631,4.831653898,532.8383789,485.2858887,0.1688828132,577.8031006,597.4997559,4.506305341,527.5663452,560.0407715,4.370126302,568.8780518,481.9784851,1.359877325
327,563.7590942,517.8300781,9.396928226,531.3772583,486.7712402,2.083540901,573.9967651,599.3448486,4.229959444,524.9089966,555.0950928,5.614377941,567.039978,483.5888367,2.443715858
328,569.6593018,520.2286377,6.369108006,531.4295654,487.1054077,0.338236516,572.2246704,601.1720581,2.545390771,522.2966919,551.7565918,4.23907119,565.4782715,483.2790527,1.59213486
329,575.7877808,520.6425781,6.14244264,530.9547729,487.9130249,0.9368422605,568.0446167,602.1721191,4.298019439,521.2653198,547.6187134,4.264477242,563.9901123,482.2858276,1.789165682
330,583.2290649,522.5,7.66959753,530.9095459,487.609436,0.3069392227,564.836731,603.5739136,3.500793991,518.5144043,542.6104126,5.714071487,560.4262085,481.8639526,3.588786546
331,591.352417,522.8083496,8.129202176,529.4674683,489.1680298,2.123394073,561.9404297,605.7926636,3.648480863,518.5593872,537.1397095,5.470888058,558.0793457,479.237915,3.521908351
332,594.5487061,523.9868774,3.406639344,526.2245483,493.2859802,5.241568987,557.557251,606.9828491,4.541893575,517.5689697,530.7970581,6.419513467,556.1246948,481.1410828,2.728132593
333,597.7169189,526.1326904,3.826497916,526.75354,493.1079102,0.5581587293,555.4802856,604.9126587,2.932485875,515.5509033,525.7466431,5.43868404,553.576416,482.4185486,2.850551492
334,599.1055908,528.343689,2.610923993,526.5443726,493.5094604,0.4527622695,552.5639038,604.1101074,3.024792812,515.0280151,521.5665894,4.212631135,551.0258789,484.648468,3.387887281
335,602.2077026,531.6048584,4.500924771,527.7076416,491.3964539,2.412051352,550.0923462,604.0033569,2.473861904,514.5884399,518.9516602,2.651618575,551.0602417,483.5028687,1.146114613
336,602.9705811,533.5968018,2.133031136,526.430542,491.0638733,1.319694376,545.8488159,603.0019531,4.360087014,512.4786987,515.2730103,4.240692524,548.1318359,484.0911255,2.986905825
337,604.0836182,539.3178101,5.828274838,524.4642944,491.141449,1.967777286,541.7418823,601.8338623,4.269817292,509.5360107,509.0719299,6.863877167,545.0028076,483.3811646,3.208560855
338,605.0075684,544.6634521,5.42490307,524.520752,492.4678955,1.32764749,535.7714844,600.3534546,6.151199775,507.244812,502.4558105,7.001616052,543.1004639,484.1080933,2.036501189
339,604.7339478,549.1841431,4.528963967,522.9641113,490.2013855,2.749581361,532.5253296,599.1573486,3.459507241,505.9040833,498.0467529,4.608399145,541.0097046,483.6374207,2.14308354
340,603.711731,554.8477783,5.755144783,522.6455078,489.8282776,0.4906299143,528.7769165,598.3950806,3.825134412,506.7229614,495.1538696,3.006548728,541.562439,481.1749878,2.523705784
341,602.9603882,561.2453613,6.44155139,519.1394043,489.5205688,3.519580448,523.6122437,598.5639648,5.167433363,503.711792,492.7815552,3.833408043,540.5825195,481.2486877,0.9826870199
342,599.3231201,568.4678345,8.086645615,517.1829224,489.0166626,2.020332415,520.3880005,596.8685913,3.64280598,502.7485657,492.9304504,0.9746664762,538.4915161,480.7860718,2.141566909
343,596.9124756,571.9467163,4.232472786,514.37323,488.7437744,2.822913255,516.2009888,593.8568726,5.157665844,501.8422546,494.1818237,1.545100258,536.9647827,481.0810852,1.554975174
344,592.8818359,580.2042847,9.188769841,512.3692017,487.6918945,2.263311909,513.4110718,592.5513306,3.080272182,498.5119324,493.8015137,3.351966905,534.2674561,482.0794067,2.876146205
345,590.0421143,585.3657227,5.891049255,509.2657776,487.7972717,3.105212606,512.9968262,589.2672729,3.310080642,497.0033264,495.130249,2.010330711,529.6581421,481.6051636,4.633646707
346,585.3651733,590.4573364,6.913631978,505.6091003,489.4833374,4.026674303,509.5128784,586.6419678,4.362352487,490.0667114,491.7079468,7.734906605,526.0549927,482.0861816,3.635115415
347,580.1644897,593.9474487,6.263225506,501.7697449,489.5795898,3.840561801,505.482666,583.9138184,4.866765993,485.9694519,495.511322,5.590456049,524.1141357,481.1329956,2.162287967
348,574.9402466,597.8547363,6.523772912,499.6794739,489.7276611,2.095508994,502.9150085,581.2823486,3.676614993,483.6868286,496.445282,2.466302961,521.3646851,481.8338623,2.837374348
349,567.7294312,601.2492065,7.969836084,497.4395447,487.8945923,2.894378036,499.2242737,580.0426636,3.893371659,482.2099609,495.2621765,1.892320449,516.838562,482.1467285,4.536923528
350,562.5671387,602.6533203,5.349841038,494.683075,490.5826111,3.850139013,496.6574097,578.7366943,2.879990715,478.8003235,495.3542175,3.41087952,512.6240234,483.3576965,4.385063162
351,557.508728,604.925354,5.545237176,493.102417,492.3907776,2.401654781,493.1634216,574.0689697,5.830575052,475.4605713,497.6856995,4.073052019,510.4640198,483.3401489,2.160074938
352,551.0494385,606.0057373,6.549018978,490.5942078,492.2835083,2.510501988,491.222229,570.7585449,3.837595758,473.8739319,499.6670532,2.538343421,509.67453,482.02948,1.530080764
353,542.112915,607.6849365,9.092918188,487.2200928,491.5939636,3.44385305,488.3365479,566.1746826,5.41654404,471.5642395,499.0618896,2.387656142,506.7189026,482.3959351,2.978258366
354,537.6870728,607.970459,4.435042616,484.0921021,491.2674255,3.144988566,484.6042786,563.9714966,4.334035387,469.7269897,499.8096313,1.983583705,503.4569092,482.8741455,3.296860056
355,529.1662598,607.8891602,8.521200824,478.393158,491.9358215,5.738006358,481.1102295,561.3944702,4.341594617,464.0211487,499.8092346,5.705841078,499.4913635,483.6175842,4.034631764
356,522.838562,607.4156494,6.345389766,475.6927185,492.1037903,2.705658282,478.2573547,556.1156616,6.000392866,459.6078491,500.8696594,4.538911078,496.5343018,483.8507996,2.966244037
357,515.9286499,607.3051147,6.910796139,472.3754578,493.594574,3.636846827,475.8789063,552.696228,4.165278299,456.8850098,500.9255371,2.723412652,493.3434143,484.5498657,3.266566427
358,511.7685852,607.3426514,4.160234042,467.9691772,492.0226746,4.678266321,473.7355957,549.6004639,3.765306871,456.3441467,501.5897522,0.8565713677,491.2268066,484.0671997,2.170943227
359,503.9303589,604.713562,8.267399994,462.5582886,492.8817444,5.478660163,470.152832,544.5491943,6.192860357,450.5205688,502.786499,5.945272265,486.4150696,485.6732483,5.072692145
360,495.0267334,605.1080322,8.912359597,459.0995178,491.8412781,3.611878355,468.6975098,541.7354126,3.167858988,446.962738,505.5098877,4.480514026,482.3555603,486.2775574,4.104242322
361,487.4058533,604.8955078,7.623842898,453.5227051,492.8633423,5.669696256,464.7163086,536.868042,6.288184108,442.7893066,506.6010742,4.313724336,478.3173218,486.3707886,4.039314601
362,478.399292,605.4472046,9.023442548,450.5014648,494.4819031,3.427481814,462.0758667,533.010437,4.674724546,438.3040466,508.1025696,4.72990969,474.6094971,485.1174011,3.913942279
363,473.3057556,604.9230347,5.120436205,446.5240784,492.68927,4.362698299,459.2397461,531.6746826,3.134935389,436.3807678,508.6908875,2.011248193,472.7497253,486.2840576,2.195413004
364,464.0751343,604.1694336,9.26133278,440.4378357,492.747345,6.086519745,457.0193481,529.9147339,2.833299594,430.9397888,506.3868103,5.908724399,467.6229248,486.4586182,5.12977145
365,456.8428345,603.8413696,7.239736627,438.002594,494.1375732,2.804128524,453.4312744,524.4310913,6.553213641,428.3314514,506.8997498,2.658294733,463.1523438,487.103302,4.516825458
366,449.5973816,602.4628296,7.375429485,434.3807678,491.6963196,4.367761928,452.3566284,524.0286865,1.147516287,423.9816284,508.3903809,4.598145409,460.6578369,486.5200806,2.561778991
367,439.3942871,601.4259644,10.25564364,432.3675537,494.6270752,3.555609587,450.4500732,522.7754517,2.281567501,421.1716614,507.6871338,2.896631011,456.8625183,488.0817871,4.104067571
368,432.0792847,600.305481,7.400320518,426.7586975,494.3329773,5.616561356,448.5526733,521.161438,2.491017166,417.5593262,507.3170776,3.631240448,453.6246033,489.5089111,3.538470966
369,424.5196228,596.3352051,8.538827675,422.3051147,495.9177551,4.727147153,446.5283508,519.6329956,2.536536564,414.5603638,507.9429932,3.063583806,449.9784546,489.7942505,3.657296646
370,419.3682556,593.2426758,6.008354297,417.8867798,496.8571472,4.517094345,443.3944397,518.1977539,3.446928738,410.5136108,510.9529114,5.043393394,445.3519592,489.8756714,4.627211762
371,413.3089294,591.0690918,6.437383086,417.1817932,496.9221802,0.7079797687,441.2569275,517.6072998,2.217564989,408.2137756,512.9628906,3.054383497,441.7094421,490.3000488,3.667155159
372,406.6298828,587.118103,7.760153101,411.9326172,498.4219055,5.459214691,436.0906982,518.3096924,5.213758719,402.9407043,514.8909302,5.61450063,437.1229858,491.062561,4.649409236
373,401.2458191,584.2662964,6.092695895,408.3051453,502.6910095,5.602124736,431.064209,519.7351685,5.22470825,398.9773254,516.1401367,4.155585319,431.7903137,492.8302002,5.618001436
374,394.4590454,580.2055054,7.908876069,404.6593628,504.5836792,4.10778874,428.2740784,521.7588501,3.446754449,395.8312683,519.3805542,4.516412393,429.2604065,491.5968018,2.814551879
375,386.7703857,574.2495728,9.725668143,400.4902649,505.3746033,4.243458282,422.2742615,521.9176636,6.001918401,391.565155,520.973999,4.553986049,426.6118469,492.2356873,2.724526101
376,381.3037415,569.8421631,7.022069477,399.329071,508.1473694,3.006094322,417.4315491,522.3615723,4.863015355,387.7092285,521.819458,3.947527096,423.7579956,491.793396,2.887921208
377,377.0281372,564.0021973,7.23781683,397.2564087,509.3001099,2.371653398,413.5943298,524.5067749,4.396151253,384.5420227,521.7783203,3.167472961,419.4224854,493.8268738,4.788703484
378,370.4676514,559.2764893,8.085313267,391.8056946,511.6615906,5.940275707,411.830658,530.0969238,5.861766244,380.3114624,522.9133911,4.380185635,413.5911865,495.0711365,5.962569553
379,367.5388184,553.6282349,6.36245554,384.0534668,511.1126099,7.771641746,410.0582581,531.52771,2.27783897,374.8897705,525.6887207,6.090746862,409.7841492,497.6665344,4.607561603
380,362.3607178,547.1820679,8.268361057,380.6451721,512.3208008,3.616102585,408.8253479,532.593689,1.629840081,373.3526306,526.5128174,1.744114213,405.4856567,496.8504028,4.375283758
381,358.2997131,545.4015503,4.434185553,377.9476013,512.5335693,2.705948758,406.3594971,534.8991089,3.375704568,369.7376709,525.8931274,3.667689924,401.7402344,497.84729,3.875818982
382,352.934967,541.9364624,6.38649628,374.2934875,515.2259521,4.538884516,404.3110962,536.8585815,2.834692091,365.9833069,525.3265991,3.796867589,399.7815857,498.2188721,1.993584175
383,349.8682251,538.7231445,4.441882246,373.2242737,516.355896,1.555632152,401.4334412,542.1478882,6.02143365,361.3400574,526.1029053,4.707697661,397.7997742,499.9861755,2.655360325
384,345.6559143,537.829834,4.305991864,370.6764526,517.4319458,2.765732319,398.6176147,544.0910645,3.421229665,357.1247559,525.7595825,4.229259671,395.713501,500.8712463,2.26624936
385,339.243103,538.7752686,6.482128896,365.1392212,516.2324219,5.665667633,395.886261,548.3141479,5.029386402,353.7233276,526.0738525,3.415915631,389.762146,502.5275574,6.177539344
386,337.4498291,537.2368164,2.36276668,363.428009,519.272583,3.488671203,393.9375916,550.6619873,3.051173905,352.6604614,527.1749878,1.530419364,387.5154419,503.0838623,2.314552764
387,335.7743835,538.9099731,2.367819943,362.3261108,519.4447632,1.115269313,390.682251,551.2966309,3.316627008,349.4735107,528.6082764,3.494419951,384.3044434,504.6803284,3.585974831
388,330.278656,539.1619873,5.501502733,360.6480713,522.3757935,3.377388814,387.7381592,554.1140137,4.074962874,345.3351135,530.4301147,4.521661929,380.615448,506.7168579,4.21380343
389,328.0362549,539.7039795,2.306971679,356.8643799,523.5525513,3.962458783,385.6054382,558.380127,4.769509531,343.0723267,530.9051514,2.312112495,380.0852966,505.4177246,1.403142119
390,324.8216858,541.5943604,3.729208259,356.4353333,524.1774902,0.7580433505,384.0455017,560.2948608,2.46973841,341.6734924,532.4714355,2.099996031,374.5018311,506.4563293,5.679241819
391,323.4033813,542.5765381,1.725184221,351.944397,527.1508179,5.386017629,381.3391418,564.1941528,4.746457811,341.144043,534.5770874,2.17119471,371.858551,506.8362427,2.670442557
392,319.1201172,541.7252197,4.367046464,350.4924622,528.8069458,2.202470074,378.7296753,567.257019,4.023737705,338.518219,536.8255005,3.456922468,369.8476868,508.8006592,2.811139851
393,319.5225525,544.2144775,2.521578599,350.7828369,526.4235229,2.40104602,377.1822815,568.8429565,2.215767434,334.9370728,536.8220825,3.581147871,368.1960754,509.4542847,1.776244988
394,318.675354,545.5250244,1.560537852,346.2829285,529.4154053,5.403752018,374.8794861,572.7741089,4.555965919,332.3691711,537.7077637,2.716348613,367.2395935,508.8827515,1.11422973
395,318.1314087,546.2084961,0.873504459,344.8824768,532.359436,3.260150607,373.1949158,575.9046631,3.555017121,329.4213867,539.2572021,3.330194079,365.5035706,509.3816223,1.806280101
396,318.1046448,545.52771,0.681312018,343.6148987,533.0418091,1.439578854,370.2276001,578.9398804,4.24470332,329.207489,539.2310181,0.2154943953,362.1181641,510.7754517,3.661111495
397,317.8921204,543.7805176,1.76007041,342.5112305,532.9473267,1.107705038,367.8035889,581.3168945,3.39500026,331.0675964,539.7753906,1.938128247,357.0584106,512.4787598,5.338760451
398,317.9860535,544.3076782,0.535464073,341.8363342,534.2574463,1.473736197,366.5856628,585.9555054,4.795837187,330.9599609,538.7421875,1.038794541,356.1548157,513.9085083,1.691349977
399,316.70047,545.0634155,1.491262485,341.690094,533.3361206,0.9328597008,364.2971802,589.1827393,3.95628506,329.3091736,539.5505371,1.83807725,357.3134155,513.1865234,1.365143129
400,313.1130676,546.5726318,3.891939034,340.8114624,536.5639038,3.345232112,361.2599792,589.7331543,3.086672349,327.918396,541.2426147,2.190294279,355.0739746,514.9866943,2.873275289
401,312.2426453,547.2179565,1.083549292,341.3957214,536.8190918,0.6375574698,358.7819519,593.5020752,4.5105858,327.0804138,541.6771851,0.9439626511,355.6626282,515.0497437,0.5920204686
402,312.2459717,547.2086792,0.009855665912,341.3704224,536.8240356,0.02577760049,358.7546082,593.5103149,0.02855825765,327.1324158,541.519043,0.1664725915,355.6591187,515.0598145,0.01066479111
403,311.0037231,546.3881226,1.488789651,342.5927734,536.5489502,1.252922245,354.897583,596.5819702,4.93069053,327.3084717,540.3178101,1.214065973,357.0574951,514.6403809,1.459925093
404,310.0205688,546.3980103,0.9832040165,343.0840454,538.0767822,1.604873474,352.0234985,598.9579468,3.72902483,328.0355835,539.8908081,0.8432213597,357.8283081,514.5663452,0.7743603422
405,310.7084351,545.9005127,0.8489191628,343.8904419,538.4153442,0.8745853451,349.2432251,602.9973145,4.903714063,328.8630981,539.5150757,0.9088208549,357.7256775,515.6048584,1.043572075
406,310.3281555,546.5054932,0.7145725274,345.4845581,536.5905762,2.423011554,346.2861023,604.3147583,3.237318885,327.8734131,538.5808105,1.361002521,360.4998169,512.6271973,4.069682452
407,308.9129028,546.8894653,1.466415627,345.7643433,536.6079102,0.2803216022,343.4014893,605.7081299,3.203510065,328.2456665,536.9307251,1.6915539,361.2904053,512.3790283,0.8286240464
408,310.8704834,546.857666,1.957838826,350.9981384,536.6934204,5.234493657,341.2114563,607.3798218,2.755140314,329.2330322,534.9570923,2.206834282,362.091156,512.7733765,0.8925873596
409,310.3085327,545.1245117,1.821980348,351.5784607,536.1513672,0.7941005152,338.1784058,609.5718994,3.742272027,329.7268677,534.6640625,0.5742298372,363.5670166,512.8226929,1.476684328
410,312.1156921,544.5959473,1.882871627,352.7941589,537.4796143,1.800600593,335.5877991,610.7431641,2.843080002,332.033844,537.1425171,3.385982411,363.7229309,512.8587646,0.1600326346
411,314.9211731,543.3374634,3.074817896,356.5578613,535.9925537,4.046826506,331.9828491,612.2282715,3.898872684,334.9138489,536.3234253,2.994217677,365.4271545,512.8562012,1.704225561
412,319.278656,542.0606079,4.540706685,359.1825867,533.7154541,3.474818808,328.0327148,611.5232544,4.01255653,338.7543945,534.0306396,4.472880161,365.7375488,513.2095337,0.4703067965
413,322.1225891,538.1842041,4.807750201,359.5256042,532.7028809,1.069095707,324.2795715,612.1013794,3.797408751,340.3380737,532.2866821,2.355722317,365.9469604,512.9472656,0.3356155028
414,322.0665283,537.2822266,0.9037180386,367.6430359,527.6109619,9.582292783,320.1746521,611.8182983,4.114668691,340.7002258,533.6036377,1.365842636,366.6925354,512.2966309,0.9895491933
415,324.394165,537.4675293,2.335001027,367.7914124,526.4046021,1.215450408,318.1474609,613.0446777,2.369284792,343.6150513,534.9683228,3.218473652,366.3893127,511.2155762,1.122774784
416,327.3516235,534.4710083,4.210189881,367.7869873,525.3823242,1.022287409,314.6529541,613.2435303,3.500160048,346.1642761,537.9360352,3.912270985,367.4094849,510.4940796,1.249523297
417,329.8990173,532.6146851,3.152007479,370.0880432,525.4685059,2.302669227,311.9874878,611.7503662,3.055200412,345.6795654,538.1385498,0.5253157518,368.6871948,510.2694092,1.297312429
418,330.8517456,529.0075073,3.730874209,372.594696,527.5353394,3.248862743,310.1359253,611.480957,1.871059859,347.9338684,537.553772,2.32891542,368.4559021,511.2463989,1.003994666
419,331.9819031,527.6737671,1.748175884,381.5989075,527.8927612,9.011302558,308.6912842,611.6887817,1.459513294,352.1742249,539.2862549,4.580624392,369.9319153,512.6876831,2.062986913
420,332.1763306,526.7355347,0.9581660224,383.3168335,528.5041504,1.823476497,304.03302,610.2487793,4.875759635,354.5067749,537.145752,3.165839939,372.2713318,513.5385742,2.489354387
421,334.8428955,526.5958862,2.670219143,383.1604004,529.1062012,0.6220421687,303.055481,609.0957031,1.511676975,355.0314636,536.0699463,1.196936122,374.7466736,514.0952759,2.537170422
422,335.5084534,524.6361084,2.069709259,380.2218628,530.8417969,3.412813452,302.7684937,606.5865479,2.525514185,359.7136841,534.616333,4.902670701,372.1607361,510.7106934,4.259398031
423,337.4020691,523.4592896,2.229502883,382.5275269,532.4381104,2.80433655,300.6980591,603.1374512,4.022805888,362.8361511,531.9575195,4.101108329,372.9534302,510.0736084,1.016976485
424,340.5107727,523.8790894,3.136920469,384.8661804,534.371582,3.034404922,297.8002319,601.0968018,3.544242121,364.0164795,529.9389648,2.3383195,373.8423767,511.2200012,1.450669653
425,345.2200928,520.8190308,5.616195697,384.019043,537.4306641,3.174212459,295.7757568,597.7507324,3.910841268,371.3587952,530.2702637,7.34978628,379.4326172,513.0057983,5.868548369
426,349.3943176,518.519165,4.765871953,387.1384277,544.6101074,7.827832923,293.9185181,596.3671265,2.3159666,375.1030884,531.1993408,3.857838256,381.1593628,513.2663574,1.746293624
427,352.8622742,516.8787231,3.836374877,388.1331482,550.7943115,6.263692933,292.0799255,594.6507568,2.51522309,377.624115,535.0765381,4.624741486,381.6111755,515.499939,2.278820148
428,354.6431885,515.9993896,1.986172995,389.0976563,553.8209229,3.176578651,292.0056763,590.2991943,4.352195899,380.3453369,536.7025757,3.17002319,381.2417908,515.5824585,0.3784898653
429,358.0135498,515.0304565,3.506874227,388.2375183,562.9325562,9.152141754,292.5894775,585.5333862,4.801432163,384.0800781,538.2687988,4.049857633,382.5730896,518.1768799,2.916055367
430,362.4098511,515.7667847,4.457537881,386.6616821,565.7530518,3.230859813,291.0310669,582.5150757,3.396887148,385.4469604,538.8946533,1.50334997,382.3409119,521.7114868,3.542224255
431,366.3237305,511.6521912,5.678761452,384.6736755,569.7445068,4.459134877,289.7987671,580.6105347,2.268444244,391.4307861,537.7364502,6.094883452,380.9927673,522.7590332,1.707292333
432,371.9437256,511.7541199,5.620919371,380.6541748,573.9308472,5.803605045,288.9667969,577.9210815,2.815196716,397.5761108,537.661377,6.145783249,376.3966675,527.2307129,6.412491956
433,377.271698,510.8412781,5.40560544,378.6212158,577.8208008,4.389152691,291.1826782,573.8789063,4.609697522,404.5714417,538.1483765,7.012262236,371.1593628,530.6749878,6.26836422
434,382.3741455,508.3914185,5.660104482,375.8562927,583.4041748,6.23047873,291.9625549,570.1989136,3.761722182,409.004303,537.9254761,4.438461911,366.4084473,532.1381226,4.971112722
435,389.363678,508.23703,6.991237369,372.4196777,588.1754761,5.880105305,291.3539429,566.3308716,3.915629897,414.6140747,538.5617065,5.645735387,365.2353821,533.454895,1.763511169
436,396.4720459,509.8842773,7.296733392,369.0920715,597.3878784,9.794964011,292.776825,563.0060425,3.616501344,421.0849915,541.0777588,6.942858379,360.3494263,537.2843628,6.207848871
437,403.5393982,513.1984863,7.805859956,367.0536499,602.4246216,5.433594063,294.6339417,560.0522461,3.489096664,425.1935425,541.9750366,4.205389285,355.5555725,538.4570923,4.935213099
438,410.3382263,514.5462036,6.931118651,364.7756042,608.953125,6.914538949,298.0158081,558.0089722,3.951200964,431.1282043,541.0908813,6.000161831,350.8737183,539.3349609,4.763445452
439,415.826416,516.8214111,5.941110621,362.1946411,613.0066528,4.805461329,301.9386597,553.2619629,6.158154063,434.2051086,544.4474487,4.553447556,347.1716919,539.9613647,3.754647914
440,423.2281799,519.817749,7.985245758,360.0253296,614.4949951,2.630793653,306.8969727,549.6901245,6.110883495,438.9422607,547.3304443,5.54547326,342.762146,543.7996216,5.846050852
441,427.3587036,523.8261108,5.755709369,356.9916382,615.1762085,3.109233863,311.2453613,548.0961304,4.631339046,440.9042053,549.6646118,3.049190772,340.2241211,544.15802,2.563204995
442,431.5853882,528.3399658,6.183829658,354.6143799,616.1615601,2.573378078,313.505188,546.5083618,2.761851828,441.2406921,552.4116211,2.767541029,335.8381042,546.4075928,4.929271888
443,436.5780029,530.604187,5.482052499,352.9750366,616.4561768,1.665606595,313.7030334,546.015686,0.5309164257,440.9769287,557.0512695,4.647139848,335.0395813,547.7233276,1.539089709
444,438.6688232,535.1206055,4.97690318,350.9258423,615.548584,2.241187647,315.5826416,545.7831421,1.893938621,444.7420654,561.197876,5.600946306,332.4804077,548.2939453,2.622017156
445,442.7995605,542.069397,8.08385391,347.7761536,615.5477295,3.149688837,319.3292542,544.6432495,3.916179347,445.702301,566.7120361,5.597143435,329.7407227,550.5983276,3.579951413
446,446.2608337,546.4677124,5.596926901,345.5740967,614.8474731,2.310717091,323.4514771,543.0825195,4.407788529,445.7156982,570.1862793,3.474268995,325.03479,554.218811,5.937482786
447,446.6147461,553.4395752,6.980839832,341.8340149,614.4333496,3.762939021,324.7186279,543.8536987,1.483370725,444.9182739,574.0690918,3.963851467,322.4059753,558.5651855,5.079531288
448,450.673584,556.3309937,4.983419079,337.973999,614.1514893,3.870292982,326.9992981,542.9317017,2.459986789,447.1150513,578.5427246,4.983896191,321.6740112,560.586792,2.150038158
449,455.5,563.2396851,8.427592094,333.9402466,610.1504517,5.681501616,328.5855103,539.3919067,3.878945359,446.0331116,583.7667236,5.334862632,321.5585327,562.5584106,1.974997569
