Coords,White_x,White_y,Velocity_White,Pink_x,Pink_y,Velocity_Pink,Yellow_x,Yellow_y,Velocity_Yellow,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Blue_x,Blue_y,Velocity_Blue,Red_x,Red_y,Velocity_Red,Va
38,697.0791015625,818.9873657226562,6.907518620129832,712.586181640625,821.824462890625,6.234471493048364,676.0949096679688,830.31103515625,4.902769011407899,668.4654541015625,886.8868408203125,4.111892471633677,740.885498046875,861.5968017578125,5.238443403770922,748.8555297851562,920.3735961914062,4.994496011751416,687.1217041015625,849.88525390625,7.193687026780208,0.28273770027515943
39,695.42041015625,814.6349487304688,4.657766723983726,713.1639404296875,818.4629516601562,3.4108009280675557,677.6804809570312,825.9864501953125,4.606090684850453,671.6973876953125,885.29833984375,3.601212310729514,744.049072265625,860.0487670898438,3.522018337654248,753.0615234375,916.6903076171876,5.59079576845063,689.2701416015625,847.9232788085938,2.909489641712013,0.20212981711034386
40,693.3683471679688,810.9271850585938,4.237743969891263,713.1295166015625,813.8355102539062,4.627569444991589,678.2467651367188,823.7435302734375,2.313302303657717,675.1672973632812,881.2028198242188,5.36782612742293,748.7796020507812,858.3815307617188,5.015734145872384,755.7888793945312,913.1023559570312,4.506868938850192,692.7650756835938,845.5817260742188,4.2068317586519495,0.21625626206670018
41,694.312255859375,806.2431640625,4.778181276339288,713.9615478515625,806.0609741210938,7.818931389990816,679.111083984375,820.876220703125,2.9947472752169726,680.378173828125,879.3126220703125,5.5431111373248445,750.9412841796875,858.4649658203125,2.163291712977055,759.4808349609375,908.666748046875,5.771061725277143,697.440673828125,843.0374145507812,5.323038524887916,0.24565973601438593
42,694.3232421875,801.3390502929688,4.904126075450312,714.046142578125,803.7044677734375,2.3580242649952488,679.4249877929688,815.374755859375,5.510412963478044,684.9934692382812,878.6101684570312,4.668446508403115,756.1671752929688,855.6105346679688,5.954638119259844,762.9420776367188,903.2265625,6.447931423726294,701.2281494140625,835.5863647460938,8.358415789251348,0.2728713938897443
43,694.8721313476562,796.1318359375,5.236063469242601,715.39501953125,798.6976928710938,5.185293044506843,679.06982421875,811.50048828125,3.8905128751055935,687.6624145507812,876.6742553710938,3.297124286013461,759.210693359375,854.6863403320312,3.180744785599781,765.1815185546875,899.264892578125,4.550815772470007,704.5445556640625,833.4764404296875,3.930690910768925,0.20908032245505148
44,697.9610595703125,792.0877685546875,5.0888071845423895,715.9024658203125,795.4142456054688,3.322427980020574,678.6559448242188,806.5842895507812,4.933589576634857,692.577392578125,876.7220458984375,4.915210366177185,765.3806762695312,851.8090209960938,6.807911256220956,768.451171875,895.9827270507812,4.632843984413271,710.1371459960938,830.9756469726562,6.126257792213752,0.25590748671587843
45,699.4470825195312,789.7264404296875,2.7900062221294077,716.0750732421875,790.6419677734375,4.775398310945719,679.82421875,801.3988037109375,5.315461161637847,697.0720825195312,875.93603515625,4.562899358545251,768.053466796875,851.6142578125,2.679877217475094,770.8291625976562,889.6688842773438,6.746810390453265,712.1378173828125,829.6466064453125,2.401881496027079,0.20908810112295476
46,699.7391967773438,786.5989379882812,3.1411148117538463,717.0477905273438,786.7889404296875,3.97391477368689,680.71875,793.8464965820312,7.605098889991814,699.3064575195312,876.12158203125,2.242065851719629,772.5289916992188,850.54345703125,4.601840660499301,774.3687744140625,884.3529052734375,6.386586301054331,717.8051147460938,822.3656616210938,9.226614597845323,0.26555168490393666
47,698.1226806640625,782.5279541015625,4.380186542879381,718.6923217773438,781.9667358398438,5.094913163002555,681.5594482421875,787.7504272460938,6.153765910641599,704.0137939453125,875.4212646484375,4.759144950740242,777.267822265625,848.6810913085938,5.091652111253391,777.7069702148438,880.7408447265625,4.918387194868303,720.6779174804688,820.4672241210938,3.443408266824997,0.24172470100150334
48,701.4208984375,777.545166015625,5.97548471593558,719.153564453125,776.4170532226562,5.568816926194912,682.1619873046875,782.8628540039062,4.924573638355468,706.7803344726562,875.7105102539062,2.781619943435554,781.3365478515625,847.7484130859375,4.174256408113866,780.361572265625,875.1732177734375,6.16809386578836,724.4465942382812,820.1030883789062,3.786227587403401,0.23842195060876528
49,703.8513793945312,771.3389282226562,6.665180059485652,720.935791015625,772.6869506835938,4.134004895014165,684.560791015625,777.1580810546875,6.188593834284612,709.8163452148438,875.7372436523438,3.036128439521278,782.2168579101562,845.9248046875,2.0249675034708865,783.3402709960938,870.5953979492188,5.46160054104164,731.0574951171875,817.7115478515625,7.030183249720525,0.24671898944670545
50,708.0245361328125,767.8327026367188,5.450582998335588,723.1618041992188,767.9278564453125,5.253961615997492,687.8512573242188,774.6261596679688,4.151842294273035,713.0533447265625,875.6551513671875,3.238040299648786,786.028564453125,844.5785522460938,4.042462418588832,785.7247314453125,863.8642578125,7.1410012725131615,735.7057495117188,815.575927734375,5.1153828987882255,0.24566624141532226
51,710.5838012695312,762.9158325195312,5.543054193250817,726.9122314453125,763.61279296875,5.717121420348356,690.56005859375,771.8413696289062,3.884927268234996,715.9981079101562,875.7097778320312,2.945269810749182,790.1751098632812,840.6865234375,5.68697873087385,788.6538696289062,858.6258544921875,6.001726405364369,739.3140869140625,811.4822998046875,5.456911987183815,0.25168564154289563
52,714.1911010742188,758.4956665039062,5.705302751527272,727.9608764648438,760.436767578125,3.344666449570477,694.5265502929688,765.3985595703125,7.565900994005146,720.9033813476562,875.030517578125,4.952080571757678,792.6671142578125,836.16845703125,5.15974902041251,791.2977294921875,855.9634399414062,3.752125559850213,743.0537109375,809.7391967773438,4.12591759498488,0.2471838781579155
53,716.2745361328125,754.582763671875,4.433002392994585,731.5492553710938,757.332275390625,4.744927282590164,697.466552734375,761.9893798828125,4.5017908100152,723.99365234375,874.1844482421875,3.203998775048452,793.499755859375,833.7238159179688,2.5825495560390617,794.1030883789062,852.3826293945312,4.548872679676043,749.07666015625,805.6441040039062,7.283248047039265,0.22355992531001978
54,716.3932495117188,751.8284301757812,2.7568906169877976,733.7783813476562,753.7090454101562,4.254033158163356,699.0221557617188,757.9481811523438,4.330264190303321,728.430419921875,872.959716796875,4.602702864126515,795.5589599609375,827.4047241210938,6.646144947954772,796.7085571289062,847.6016235351562,5.444858532102064,754.4444580078125,801.7803955078125,6.613735488967337,0.24749021284717973
55,722.2188720703125,749.0921630859375,6.436228381758868,736.7285766601562,749.5673828125,5.084979985675626,703.4185180664062,755.1461791992188,5.213369012394336,732.712890625,871.6972045898438,4.46469398682898,797.816162109375,824.1786499023438,3.9373235076374256,798.6218872070312,845.4551391601562,2.875452513949232,760.0847778320312,797.9335327148438,6.827266002390881,0.2488522385045382
56,727.1132202148438,743.0184936523438,7.800263082002267,741.817138671875,746.9609375,5.71725637995712,708.9500122070312,753.1307373046875,5.887226295803519,737.1065673828125,872.109619140625,4.412990053675383,796.9033813476562,821.4256591796875,2.9003666385467963,800.5504150390625,841.4915161132812,4.407893743800752,765.4605712890625,797.3695678710938,5.405294778052901,0.260937792655991
57,730.0538940429688,740.35986328125,3.964325669457724,745.023193359375,747.7163696289062,3.293852510454066,710.1486206054688,747.4465942382812,5.809143180554182,740.9002075195312,870.2776489257812,4.212816202375569,798.6170654296875,815.9249877929688,5.761432012761556,801.9586791992188,837.9700927734375,3.7925756792946,770.151611328125,791.8179931640625,7.268138577093629,0.24358774165708086
58,731.1854858398438,738.2208862304688,2.419860082427008,750.8909912109375,744.95166015625,6.486499063053713,712.7000122070312,742.1568603515625,5.872893979702368,744.6890869140625,868.1712646484375,4.335027311349312,798.3440551757812,810.666259765625,5.265810010274644,803.2161254882812,834.4639282226562,3.724830335335039,773.659912109375,789.6187133789062,4.140652840448747,0.2303255258756488
59,736.3848266601562,736.6402587890625,5.434291865026604,754.7946166992188,743.1530151367188,4.298071178917772,717.123291015625,739.1553344726562,5.345517095688543,748.6754760742188,865.3845825195312,4.863835505419228,798.6781005859375,807.1348266601562,3.547196937646276,805.92578125,829.5484008789062,5.612899733129886,778.8052368164062,786.6994018554688,5.91580477295027,0.2501258363484184
60,743.1953125,733.36474609375,7.557228380290329,758.744384765625,740.789306640625,4.6030191866761045,723.2640380859375,737.1976318359375,6.445259823728373,751.7449951171875,864.5427856445312,3.182855500004289,800.192138671875,800.2083740234375,7.08999699960285,806.456298828125,823.6162719726562,5.955804081823581,782.5494384765625,783.8721313476562,4.6917485649023405,0.28232794669305616
61,746.6640625,730.8222045898438,4.300784098462263,763.99658203125,737.8359985351562,6.025579215549834,727.4343872070312,735.9074096679688,4.3653734129539705,756.6787109375,862.7879028320312,5.236522269713913,800.7275390625,795.525634765625,4.713247344977745,809.0379028320312,820.0344848632812,4.415187213456492,787.9588623046875,776.5454711914062,9.10723971340756,0.2725995233465841
62,753.0632934570312,731.4371948242188,6.428714477234442,769.9700317382812,734.904541015625,6.6539871198588925,731.9510498046875,732.959716796875,5.393434368133519,760.8258056640625,860.5657348632812,4.7049362538105655,806.0428466796875,789.8344116210938,7.787330476240213,810.5242309570312,815.1448364257812,5.110560941571111,789.5751953125,774.0430908203125,2.9789998176870536,0.2789854532466842
63,759.0970458984375,729.607177734375,6.305167013909788,776.8460693359375,733.8307495117188,6.959376497808089,735.1654663085938,730.2737426757812,4.188905637486982,764.2569580078125,859.063720703125,3.745511039008029,808.1846313476562,784.954345703125,5.329379412996056,813.2973022460938,811.2026977539062,4.819790626418864,793.449462890625,772.8068237304688,4.066731560398509,0.25296329848590227
64,763.5921020507812,727.8002319335938,4.844644769194579,779.22607421875,733.3889770507812,2.4206582058304136,741.8903198242188,728.2778930664062,7.014775154618732,769.6075439453125,859.4153442382812,5.362127281690405,810.0729370117188,782.9490966796875,2.754400465968514,814.8956298828125,807.2225952148438,4.289040388682613,794.777099609375,768.15380859375,4.838715647721725,0.22517401366933562
65,769.343994140625,723.3074951171875,7.298557851705998,785.784423828125,733.3377075195312,6.558550004659857,746.8665771484375,724.8897705078125,6.020175365293989,773.7256469726562,859.812255859375,4.137186408512073,812.2442016601562,776.79345703125,6.5273493590407865,817.2763671875,803.7476806640625,4.212237083683913,800.1998901367188,763.9053955078125,6.888807650980981,0.2974490265991257
66,774.236572265625,721.2479858398438,5.308380089320422,793.33837890625,732.9884643554688,7.562024074940179,752.5081787109375,722.4224243164062,6.157553525406772,776.2984619140625,858.1441040039062,3.066285592639257,815.982666015625,775.4768676757812,3.9635240970686674,819.5780639648438,799.6688842773438,4.683416276517018,802.2647705078125,759.5242309570312,4.843380407107265,0.25417545759285415
67,780.375244140625,721.10107421875,6.140429578891725,797.7302856445312,732.1275634765625,4.475488255046795,758.3734130859375,721.3768920898438,5.957693505918408,778.615478515625,856.67138671875,2.745443886498909,817.7797241210938,768.415283203125,7.28665856884284,820.1869506835938,793.063232421875,6.633655061271115,806.6796875,754.086181640625,7.004560829600411,0.28745664061478715
68,787.1148681640625,719.20556640625,7.001105758703007,804.8118896484375,730.3291015625,7.306406813507881,763.7266845703125,718.1806030273438,6.234884069209278,782.328857421875,855.4374389648438,3.913030789650489,819.218994140625,765.4370727539062,3.307753870673759,823.1976928710938,789.4813842773438,4.679124346506966,807.856201171875,753.2745361328125,1.4293190163364533,0.24194017617562733
69,792.2007446289062,717.8573608398438,5.261539476706448,810.5516967773438,729.3976440429688,5.814894580964845,769.61279296875,715.9343872070312,6.300139489692163,784.7360229492188,854.25927734375,2.6800206494447703,821.7575073242188,764.8846435546875,2.5979274823267766,825.7109985351562,784.884033203125,5.23949828329287,812.38916015625,747.2238159179688,7.560352655289622,0.2532455186979821
70,799.8165283203125,718.0299072265625,7.61773808225638,814.495361328125,729.143310546875,3.951857236328755,776.1532592773438,715.6986083984375,6.544714751647458,787.7597045898438,852.6704711914062,3.4156925584100866,823.7711181640625,763.162841796875,2.6493829295785964,829.2364501953125,780.8169555664062,5.382372145364554,816.5802612304688,745.0769653320312,4.708959083774008,0.24479083419542735
71,806.0995483398438,715.030029296875,6.962442686217003,817.5230102539062,728.486572265625,3.098057970381374,780.313720703125,715.1174926757812,4.200849290147416,791.5512084960938,848.9616088867188,5.303881735695177,826.9778442382812,759.1283569335938,5.153655035712026,831.8614501953125,776.1666870117188,5.340002118980419,819.3925170898438,742.387939453125,3.8909694416708738,0.24249898770574488
72,811.4578857421875,714.6849975585938,5.369434478395034,823.2832641601562,726.4886474609375,6.096903196677308,786.3884887695312,712.0762329101562,6.793531336693646,796.3421020507812,845.7959594726562,5.742298952954338,829.9413452148438,756.06494140625,4.262259111229358,835.8446655273438,770.7819213867188,6.697888116228164,823.2681884765625,739.7239379882812,4.702949340841349,0.2833233180929943
73,815.7251586914062,717.2160034179688,4.961412004996629,829.5891723632812,725.9785766601562,6.326503812379219,792.4660034179688,711.9672241210938,6.078492182940212,797.2892456054688,843.4993286132812,2.484269352831859,832.23583984375,754.8678588867188,2.587993848649358,839.622314453125,766.7371826171875,5.534486707925623,826.0137939453125,739.3201293945312,2.77514157664366,0.21963071061690398
74,821.0007934570312,715.0419921875,5.706018490197469,833.6784057617188,725.5491943359375,4.1117148450796295,797.5294799804688,709.6065673828125,5.586724902389546,801.2570190429688,843.6241455078125,3.9697361761823657,836.0228271484375,751.9286499023438,4.793769112055253,844.2352294921875,763.0845947265625,5.883908858603213,829.6760864257812,737.2617797851562,4.201093825054633,0.24466404435401506
75,823.5603637695312,713.9056396484375,2.800481615305685,835.9202270507812,724.9603881835938,2.317855771425759,800.9295654296875,709.0621948242188,3.443388236103936,806.2249755859375,840.4603881835938,5.88981770680331,840.1687622070312,751.7607421875,4.149333742997881,848.4086303710938,761.1557006835938,4.597597973404786,836.712890625,736.0725708007812,7.1365840110420375,0.21667899326488135
76,830.6071166992188,713.7337646484375,7.04884869093417,841.2666625976562,722.0526123046875,6.0860113061707,805.90576171875,707.4229125976562,5.239253355737161,808.2020263671875,838.2035522460938,3.000339687507523,843.8035888671875,750.8304443359375,3.751988664962148,851.1814575195312,760.568603515625,2.8342994689603573,841.2273559570312,734.2626342773438,4.863770908768736,0.23446080059314853
